VDS_V W_m L_m VGS_V NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag
5.0 10e-6 1.00e-6 1.965 0.00393009 11.6937 689.958 0.996517 0.0413422
5.0 10e-6 1.00e-6 1.97 0.0039331 11.6934 689.902 0.996519 0.0413445
5.0 10e-6 1.00e-6 1.975 0.00393614 11.6931 689.85 0.996521 0.0413468
5.0 10e-6 1.00e-6 1.98 0.00393921 11.6928 689.803 0.996522 0.0413491
5.0 10e-6 1.00e-6 1.985 0.00394231 11.6926 689.76 0.996524 0.0413513
5.0 10e-6 1.00e-6 1.99 0.00394545 11.6924 689.723 0.996525 0.0413536
5.0 10e-6 1.00e-6 1.995 0.00394861 11.6922 689.689 0.996527 0.0413558
5.0 10e-6 1.00e-6 2 0.00395181 11.692 689.66 0.996529 0.0413581
5.0 10e-6 1.00e-6 2.005 0.00395504 11.6919 689.635 0.996531 0.0413603
5.0 10e-6 1.00e-6 2.01 0.0039583 11.6918 689.615 0.996532 0.0413625
5.0 10e-6 1.00e-6 2.015 0.0039616 11.6917 689.599 0.996534 0.0413647
5.0 10e-6 1.00e-6 2.02 0.00396492 11.6916 689.588 0.996536 0.0413668
5.0 10e-6 1.00e-6 2.025 0.00396828 11.6916 689.58 0.996538 0.041369
5.0 10e-6 1.00e-6 2.03 0.00397167 11.6916 689.577 0.996539 0.0413712
5.0 10e-6 1.00e-6 2.035 0.00397509 11.6916 689.578 0.996541 0.0413733
5.0 10e-6 1.00e-6 2.04 0.00397854 11.6916 689.583 0.996543 0.0413754
5.0 10e-6 1.00e-6 2.045 0.00398202 11.6917 689.593 0.996545 0.0413776
5.0 10e-6 1.00e-6 2.05 0.00398553 11.6918 689.606 0.996547 0.0413797
5.0 10e-6 1.00e-6 2.055 0.00398908 11.6919 689.623 0.996549 0.0413818
5.0 10e-6 1.00e-6 2.06 0.00399265 11.692 689.645 0.996551 0.0413838
5.0 10e-6 1.00e-6 2.065 0.00399626 11.6922 689.67 0.996553 0.0413859
5.0 10e-6 1.00e-6 2.07 0.00399989 11.6924 689.699 0.996555 0.041388
5.0 10e-6 1.00e-6 2.075 0.00400356 11.6926 689.732 0.996557 0.04139
5.0 10e-6 1.00e-6 2.08 0.00400726 11.6928 689.769 0.996559 0.0413921
5.0 10e-6 1.00e-6 2.085 0.00401099 11.693 689.81 0.996561 0.0413941
5.0 10e-6 1.00e-6 2.09 0.00401476 11.6933 689.854 0.996563 0.0413961
5.0 10e-6 1.00e-6 2.095 0.00401855 11.6936 689.902 0.996565 0.0413981
5.0 10e-6 1.00e-6 2.1 0.00402237 11.6939 689.954 0.996567 0.0414001
5.0 10e-6 1.00e-6 2.105 0.00402623 11.6943 690.01 0.996569 0.0414021
5.0 10e-6 1.00e-6 2.11 0.00403012 11.6946 690.069 0.996571 0.0414041
5.0 10e-6 1.00e-6 2.115 0.00403403 11.695 690.132 0.996573 0.041406
5.0 10e-6 1.00e-6 2.12 0.00403798 11.6954 690.198 0.996575 0.041408
5.0 10e-6 1.00e-6 2.125 0.00404196 11.6958 690.268 0.996577 0.0414099
5.0 10e-6 1.00e-6 2.13 0.00404597 11.6963 690.342 0.99658 0.0414119
5.0 10e-6 1.00e-6 2.135 0.00405002 11.6967 690.419 0.996582 0.0414138
5.0 10e-6 1.00e-6 2.14 0.00405409 11.6972 690.499 0.996584 0.0414157
5.0 10e-6 1.00e-6 2.145 0.00405819 11.6977 690.583 0.996586 0.0414176
5.0 10e-6 1.00e-6 2.15 0.00406233 11.6982 690.671 0.996588 0.0414195
5.0 10e-6 1.00e-6 2.155 0.0040665 11.6988 690.761 0.996591 0.0414214
5.0 10e-6 1.00e-6 2.16 0.0040707 11.6993 690.856 0.996593 0.0414233
5.0 10e-6 1.00e-6 2.165 0.00407492 11.6999 690.953 0.996595 0.0414251
5.0 10e-6 1.00e-6 2.17 0.00407919 11.7005 691.054 0.996598 0.041427
5.0 10e-6 1.00e-6 2.175 0.00408348 11.7011 691.158 0.9966 0.0414288
5.0 10e-6 1.00e-6 2.18 0.0040878 11.7018 691.265 0.996602 0.0414307
5.0 10e-6 1.00e-6 2.185 0.00409216 11.7024 691.375 0.996605 0.0414325
5.0 10e-6 1.00e-6 2.19 0.00409654 11.7031 691.489 0.996607 0.0414343
5.0 10e-6 1.00e-6 2.195 0.00410096 11.7038 691.606 0.996609 0.0414361
5.0 10e-6 1.00e-6 2.2 0.00410541 11.7045 691.725 0.996612 0.0414379
5.0 10e-6 1.00e-6 2.205 0.00410989 11.7052 691.848 0.996614 0.0414397
5.0 10e-6 1.00e-6 2.21 0.0041144 11.706 691.975 0.996617 0.0414415
5.0 10e-6 1.00e-6 2.215 0.00411895 11.7067 692.104 0.996619 0.0414433
5.0 10e-6 1.00e-6 2.22 0.00412352 11.7075 692.236 0.996621 0.041445
5.0 10e-6 1.00e-6 2.225 0.00412813 11.7083 692.371 0.996624 0.0414468
5.0 10e-6 1.00e-6 2.23 0.00413277 11.7092 692.509 0.996626 0.0414485
5.0 10e-6 1.00e-6 2.235 0.00413744 11.71 692.651 0.996629 0.0414503
5.0 10e-6 1.00e-6 2.24 0.00414215 11.7108 692.795 0.996631 0.041452
5.0 10e-6 1.00e-6 2.245 0.00414688 11.7117 692.942 0.996634 0.0414537
5.0 10e-6 1.00e-6 2.25 0.00415165 11.7126 693.092 0.996637 0.0414554
5.0 10e-6 1.00e-6 2.255 0.00415645 11.7135 693.245 0.996639 0.0414571
5.0 10e-6 1.00e-6 2.26 0.00416128 11.7144 693.4 0.996642 0.0414588
5.0 10e-6 1.00e-6 2.265 0.00416614 11.7154 693.559 0.996644 0.0414605
5.0 10e-6 1.00e-6 2.27 0.00417104 11.7163 693.72 0.996647 0.0414622
5.0 10e-6 1.00e-6 2.275 0.00417597 11.7173 693.884 0.99665 0.0414639
5.0 10e-6 1.00e-6 2.28 0.00418093 11.7183 694.051 0.996652 0.0414655
5.0 10e-6 1.00e-6 2.285 0.00418592 11.7193 694.221 0.996655 0.0414672
5.0 10e-6 1.00e-6 2.29 0.00419095 11.7203 694.393 0.996657 0.0414688
5.0 10e-6 1.00e-6 2.295 0.00419601 11.7213 694.568 0.99666 0.0414705
5.0 10e-6 1.00e-6 2.3 0.0042011 11.7224 694.746 0.996663 0.0414721
5.0 10e-6 1.00e-6 2.305 0.00420622 11.7234 694.926 0.996666 0.0414737
5.0 10e-6 1.00e-6 2.31 0.00421138 11.7245 695.11 0.996668 0.0414753
5.0 10e-6 1.00e-6 2.315 0.00421657 11.7256 695.295 0.996671 0.0414769
5.0 10e-6 1.00e-6 2.32 0.00422179 11.7267 695.484 0.996674 0.0414785
5.0 10e-6 1.00e-6 2.325 0.00422705 11.7278 695.674 0.996676 0.0414801
5.0 10e-6 1.00e-6 2.33 0.00423234 11.729 695.868 0.996679 0.0414817
5.0 10e-6 1.00e-6 2.335 0.00423766 11.7301 696.064 0.996682 0.0414833
5.0 10e-6 1.00e-6 2.34 0.00424302 11.7313 696.263 0.996685 0.0414848
5.0 10e-6 1.00e-6 2.345 0.0042484 11.7325 696.464 0.996688 0.0414864
5.0 10e-6 1.00e-6 2.35 0.00425383 11.7337 696.667 0.99669 0.041488
5.0 10e-6 1.00e-6 2.355 0.00425928 11.7349 696.873 0.996693 0.0414895
5.0 10e-6 1.00e-6 2.36 0.00426477 11.7361 697.082 0.996696 0.041491
5.0 10e-6 1.00e-6 2.365 0.0042703 11.7374 697.293 0.996699 0.0414926
5.0 10e-6 1.00e-6 2.37 0.00427586 11.7386 697.506 0.996702 0.0414941
5.0 10e-6 1.00e-6 2.375 0.00428145 11.7399 697.722 0.996705 0.0414956
5.0 10e-6 1.00e-6 2.38 0.00428707 11.7412 697.94 0.996708 0.0414971
5.0 10e-6 1.00e-6 2.385 0.00429273 11.7424 698.161 0.996711 0.0414986
5.0 10e-6 1.00e-6 2.39 0.00429843 11.7437 698.384 0.996714 0.0415001
5.0 10e-6 1.00e-6 2.395 0.00430416 11.7451 698.609 0.996716 0.0415016
5.0 10e-6 1.00e-6 2.4 0.00430992 11.7464 698.837 0.996719 0.0415031
5.0 10e-6 1.00e-6 2.405 0.00431572 11.7477 699.067 0.996722 0.0415046
5.0 10e-6 1.00e-6 2.41 0.00432155 11.7491 699.299 0.996725 0.041506
5.0 10e-6 1.00e-6 2.415 0.00432742 11.7505 699.533 0.996728 0.0415075
5.0 10e-6 1.00e-6 2.42 0.00433332 11.7519 699.77 0.996731 0.041509
5.0 10e-6 1.00e-6 2.425 0.00433926 11.7533 700.009 0.996734 0.0415104
5.0 10e-6 1.00e-6 2.43 0.00434523 11.7547 700.251 0.996737 0.0415118
5.0 10e-6 1.00e-6 2.435 0.00435124 11.7561 700.494 0.99674 0.0415133
5.0 10e-6 1.00e-6 2.44 0.00435729 11.7575 700.74 0.996743 0.0415147
5.0 10e-6 1.00e-6 2.445 0.00436337 11.759 700.988 0.996746 0.0415161
5.0 10e-6 1.00e-6 2.45 0.00436948 11.7604 701.238 0.99675 0.0415175
5.0 10e-6 1.00e-6 2.455 0.00437563 11.7619 701.49 0.996753 0.0415189
5.0 10e-6 1.00e-6 2.46 0.00438182 11.7634 701.744 0.996756 0.0415203
5.0 10e-6 1.00e-6 2.465 0.00438804 11.7649 702.001 0.996759 0.0415217
5.0 10e-6 1.00e-6 2.47 0.0043943 11.7664 702.259 0.996762 0.0415231
5.0 10e-6 1.00e-6 2.475 0.00440059 11.7679 702.52 0.996765 0.0415245
5.0 10e-6 1.00e-6 2.48 0.00440693 11.7694 702.783 0.996768 0.0415259
5.0 10e-6 1.00e-6 2.485 0.00441329 11.771 703.048 0.996771 0.0415273
5.0 10e-6 1.00e-6 2.49 0.0044197 11.7725 703.315 0.996774 0.0415286
5.0 10e-6 1.00e-6 2.495 0.00442614 11.7741 703.584 0.996778 0.04153
5.0 10e-6 1.00e-6 2.5 0.00443262 11.7757 703.855 0.996781 0.0415313
5.0 20e-6 0.60e-6 0.5 0.0241115 18.844 3781.06 0.999382 0.029719
5.0 20e-6 0.60e-6 0.505 0.0220106 18.3709 3385.7 0.999366 0.0297753
5.0 20e-6 0.60e-6 0.51 0.0200825 17.902 3034.14 0.999348 0.0298361
5.0 20e-6 0.60e-6 0.515 0.0183157 17.4377 2721.44 0.999328 0.0299019
5.0 20e-6 0.60e-6 0.52 0.0166989 16.9782 2443.23 0.999307 0.029973
5.0 20e-6 0.60e-6 0.525 0.0152216 16.5238 2195.62 0.999283 0.0300498
5.0 20e-6 0.60e-6 0.53 0.0138736 16.075 1975.17 0.999257 0.0301328
5.0 20e-6 0.60e-6 0.535 0.0126454 15.632 1778.82 0.999229 0.0302225
5.0 20e-6 0.60e-6 0.54 0.0115276 15.1952 1603.86 0.999197 0.0303194
5.0 20e-6 0.60e-6 0.545 0.0105117 14.7649 1447.9 0.999163 0.0304239
5.0 20e-6 0.60e-6 0.55 0.00958937 14.3415 1308.8 0.999125 0.0305366
5.0 20e-6 0.60e-6 0.555 0.00875295 13.9253 1184.69 0.999083 0.0306581
5.0 20e-6 0.60e-6 0.56 0.00799515 13.5168 1073.88 0.999038 0.030789
5.0 20e-6 0.60e-6 0.565 0.00730919 13.1162 974.896 0.998988 0.0309299
5.0 20e-6 0.60e-6 0.57 0.00668877 12.724 886.426 0.998933 0.0310814
5.0 20e-6 0.60e-6 0.575 0.006128 12.3404 807.307 0.998874 0.0312441
5.0 20e-6 0.60e-6 0.58 0.00562146 11.9658 736.505 0.998809 0.0314188
5.0 20e-6 0.60e-6 0.585 0.00516413 11.6006 673.108 0.998739 0.0316061
5.0 20e-6 0.60e-6 0.59 0.00475141 11.2451 616.303 0.998662 0.0318066
5.0 20e-6 0.60e-6 0.595 0.00437909 10.8994 565.373 0.998579 0.032021
5.0 20e-6 0.60e-6 0.6 0.00404329 10.5641 519.68 0.99849 0.03225
5.0 20e-6 0.60e-6 0.605 0.00374051 10.2392 478.658 0.998393 0.0324942
5.0 20e-6 0.60e-6 0.61 0.00346754 9.92505 441.805 0.998289 0.0327542
5.0 20e-6 0.60e-6 0.615 0.00322146 9.62183 408.676 0.998177 0.0330305
5.0 20e-6 0.60e-6 0.62 0.00299966 9.32971 378.876 0.998057 0.0333237
5.0 20e-6 0.60e-6 0.625 0.00279974 9.04885 352.054 0.99793 0.0336341
5.0 20e-6 0.60e-6 0.63 0.00261956 8.77934 327.898 0.997794 0.0339622
5.0 20e-6 0.60e-6 0.635 0.00245716 8.52126 306.131 0.997649 0.0343082
5.0 20e-6 0.60e-6 0.64 0.00231081 8.27465 286.506 0.997496 0.0346723
5.0 20e-6 0.60e-6 0.645 0.00217891 8.03951 268.805 0.997335 0.0350545
5.0 20e-6 0.60e-6 0.65 0.00206005 7.81581 252.833 0.997165 0.0354547
5.0 20e-6 0.60e-6 0.655 0.00195296 7.60348 238.416 0.996988 0.0358726
5.0 20e-6 0.60e-6 0.66 0.00185647 7.40242 225.4 0.996802 0.036308
5.0 20e-6 0.60e-6 0.665 0.00176956 7.2125 213.648 0.996608 0.0367602
5.0 20e-6 0.60e-6 0.67 0.0016913 7.03356 203.036 0.996408 0.0372285
5.0 20e-6 0.60e-6 0.675 0.00162083 6.8654 193.456 0.9962 0.0377121
5.0 20e-6 0.60e-6 0.68 0.00155742 6.70782 184.81 0.995986 0.0382098
5.0 20e-6 0.60e-6 0.685 0.00150037 6.56057 177.011 0.995767 0.0387205
5.0 20e-6 0.60e-6 0.69 0.00144907 6.42339 169.981 0.995542 0.0392428
5.0 20e-6 0.60e-6 0.695 0.00140296 6.29601 163.651 0.995313 0.0397751
5.0 20e-6 0.60e-6 0.7 0.00136154 6.17815 157.957 0.99508 0.0403158
5.0 20e-6 0.60e-6 0.705 0.00132437 6.06949 152.845 0.994845 0.0408631
5.0 20e-6 0.60e-6 0.71 0.00129102 5.96973 148.265 0.994608 0.0414152
5.0 20e-6 0.60e-6 0.715 0.00126112 5.87855 144.17 0.99437 0.0419701
5.0 20e-6 0.60e-6 0.72 0.00123435 5.79562 140.523 0.994132 0.042526
5.0 20e-6 0.60e-6 0.725 0.00121039 5.72062 137.285 0.993894 0.0430808
5.0 20e-6 0.60e-6 0.73 0.00118896 5.65323 134.425 0.993658 0.0436326
5.0 20e-6 0.60e-6 0.735 0.00116982 5.59312 131.912 0.993424 0.0441795
5.0 20e-6 0.60e-6 0.74 0.00115274 5.53996 129.721 0.993194 0.0447197
5.0 20e-6 0.60e-6 0.745 0.00113751 5.49343 127.828 0.992967 0.0452515
5.0 20e-6 0.60e-6 0.75 0.00112395 5.45322 126.21 0.992745 0.0457734
5.0 20e-6 0.60e-6 0.755 0.00111188 5.41901 124.848 0.992529 0.0462837
5.0 20e-6 0.60e-6 0.76 0.00110116 5.3905 123.724 0.992318 0.0467813
5.0 20e-6 0.60e-6 0.765 0.00109165 5.36739 122.822 0.992113 0.0472649
5.0 20e-6 0.60e-6 0.77 0.00108322 5.34939 122.126 0.991916 0.0477337
5.0 20e-6 0.60e-6 0.775 0.00107577 5.33622 121.623 0.991725 0.0481867
5.0 20e-6 0.60e-6 0.78 0.00106919 5.32759 121.3 0.991542 0.0486232
5.0 20e-6 0.60e-6 0.785 0.0010634 5.32324 121.146 0.991366 0.0490429
5.0 20e-6 0.60e-6 0.79 0.0010583 5.32292 121.15 0.991198 0.0494454
5.0 20e-6 0.60e-6 0.795 0.00105384 5.32636 121.302 0.991038 0.0498305
5.0 20e-6 0.60e-6 0.8 0.00104994 5.33332 121.593 0.990886 0.0501981
5.0 20e-6 0.60e-6 0.805 0.00104654 5.34358 122.014 0.990742 0.0505483
5.0 20e-6 0.60e-6 0.81 0.0010436 5.35689 122.557 0.990605 0.0508813
5.0 20e-6 0.60e-6 0.815 0.00104106 5.37305 123.215 0.990476 0.0511974
5.0 20e-6 0.60e-6 0.82 0.00103889 5.39185 123.98 0.990355 0.0514969
5.0 20e-6 0.60e-6 0.825 0.00103704 5.41307 124.846 0.99024 0.0517802
5.0 20e-6 0.60e-6 0.83 0.00103549 5.43653 125.806 0.990133 0.0520479
5.0 20e-6 0.60e-6 0.835 0.00103419 5.46204 126.855 0.990033 0.0523005
5.0 20e-6 0.60e-6 0.84 0.00103313 5.48942 127.986 0.989939 0.0525385
5.0 20e-6 0.60e-6 0.845 0.00103227 5.5185 129.193 0.989851 0.0527626
5.0 20e-6 0.60e-6 0.85 0.00103159 5.54912 130.473 0.989769 0.0529733
5.0 20e-6 0.60e-6 0.855 0.00103108 5.58112 131.819 0.989693 0.0531714
5.0 20e-6 0.60e-6 0.86 0.00103071 5.61436 133.226 0.989622 0.0533574
5.0 20e-6 0.60e-6 0.865 0.00103047 5.64868 134.691 0.989557 0.0535319
5.0 20e-6 0.60e-6 0.87 0.00103034 5.68397 136.207 0.989496 0.0536956
5.0 20e-6 0.60e-6 0.875 0.00103031 5.72009 137.772 0.989439 0.0538491
5.0 20e-6 0.60e-6 0.88 0.00103036 5.75693 139.381 0.989386 0.053993
5.0 20e-6 0.60e-6 0.885 0.00103048 5.79436 141.03 0.989338 0.0541277
5.0 20e-6 0.60e-6 0.89 0.00103066 5.83228 142.714 0.989293 0.054254
5.0 20e-6 0.60e-6 0.895 0.00103089 5.8706 144.43 0.989251 0.0543723
5.0 20e-6 0.60e-6 0.9 0.00103116 5.90922 146.175 0.989212 0.054483
5.0 20e-6 0.60e-6 0.905 0.00103147 5.94805 147.945 0.989176 0.0545868
5.0 20e-6 0.60e-6 0.91 0.0010318 5.987 149.736 0.989143 0.054684
5.0 20e-6 0.60e-6 0.915 0.00103215 6.02601 151.546 0.989112 0.0547751
5.0 20e-6 0.60e-6 0.92 0.00103251 6.06499 153.371 0.989084 0.0548605
5.0 20e-6 0.60e-6 0.925 0.00103288 6.1039 155.208 0.989057 0.0549406
5.0 20e-6 0.60e-6 0.93 0.00103325 6.14265 157.054 0.989032 0.0550157
5.0 20e-6 0.60e-6 0.935 0.00103362 6.18121 158.907 0.989009 0.0550861
5.0 20e-6 0.60e-6 0.94 0.00103398 6.21951 160.765 0.988988 0.0551523
5.0 20e-6 0.60e-6 0.945 0.00103433 6.25751 162.623 0.988967 0.0552144
5.0 20e-6 0.60e-6 0.95 0.00103466 6.29517 164.481 0.988948 0.0552728
5.0 20e-6 0.60e-6 0.955 0.00103497 6.33245 166.337 0.98893 0.0553278
5.0 20e-6 0.60e-6 0.96 0.00103527 6.36932 168.187 0.988913 0.0553795
5.0 20e-6 0.60e-6 0.965 0.00103554 6.40574 170.03 0.988897 0.0554282
5.0 20e-6 0.60e-6 0.97 0.00103579 6.44169 171.865 0.988882 0.0554741
5.0 20e-6 0.60e-6 0.975 0.00103602 6.47714 173.689 0.988867 0.0555175
5.0 20e-6 0.60e-6 0.98 0.00103621 6.51208 175.502 0.988853 0.0555584
5.0 20e-6 0.60e-6 0.985 0.00103638 6.54648 177.3 0.98884 0.0555971
5.0 20e-6 0.60e-6 0.99 0.00103652 6.58033 179.084 0.988827 0.0556336
5.0 20e-6 0.60e-6 0.995 0.00103663 6.61362 180.853 0.988814 0.0556683
5.0 20e-6 0.60e-6 1 0.00103671 6.64634 182.603 0.988802 0.0557011
5.0 20e-6 0.60e-6 1.005 0.00103676 6.67848 184.336 0.98879 0.0557323
5.0 20e-6 0.60e-6 1.01 0.00103678 6.71003 186.05 0.988779 0.0557619
5.0 20e-6 0.60e-6 1.015 0.00103677 6.74099 187.744 0.988768 0.05579
5.0 20e-6 0.60e-6 1.02 0.00103673 6.77136 189.417 0.988756 0.0558168
5.0 20e-6 0.60e-6 1.025 0.00103666 6.80113 191.068 0.988745 0.0558423
5.0 20e-6 0.60e-6 1.03 0.00103656 6.83031 192.698 0.988734 0.0558667
5.0 20e-6 0.60e-6 1.035 0.00103643 6.85889 194.306 0.988724 0.0558899
5.0 20e-6 0.60e-6 1.04 0.00103627 6.88689 195.891 0.988713 0.0559122
5.0 20e-6 0.60e-6 1.045 0.00103609 6.91431 197.453 0.988702 0.0559334
5.0 20e-6 0.60e-6 1.05 0.00103588 6.94115 198.991 0.988692 0.0559538
5.0 20e-6 0.60e-6 1.055 0.00103564 6.96742 200.506 0.988681 0.0559733
5.0 20e-6 0.60e-6 1.06 0.00103538 6.99312 201.998 0.988671 0.0559921
5.0 20e-6 0.60e-6 1.065 0.00103509 7.01826 203.466 0.98866 0.0560101
5.0 20e-6 0.60e-6 1.07 0.00103478 7.04285 204.91 0.98865 0.0560274
5.0 20e-6 0.60e-6 1.075 0.00103444 7.06691 206.33 0.988639 0.0560441
5.0 20e-6 0.60e-6 1.08 0.00103408 7.09043 207.726 0.988629 0.0560602
5.0 20e-6 0.60e-6 1.085 0.0010337 7.11343 209.1 0.988618 0.0560758
5.0 20e-6 0.60e-6 1.09 0.00103331 7.13592 210.449 0.988608 0.0560908
5.0 20e-6 0.60e-6 1.095 0.00103289 7.15791 211.776 0.988597 0.0561053
5.0 20e-6 0.60e-6 1.1 0.00103245 7.17941 213.079 0.988586 0.0561193
5.0 20e-6 0.60e-6 1.105 0.001032 7.20043 214.36 0.988576 0.0561329
5.0 20e-6 0.60e-6 1.11 0.00103153 7.22098 215.618 0.988565 0.056146
5.0 20e-6 0.60e-6 1.115 0.00103104 7.24107 216.854 0.988554 0.0561588
5.0 20e-6 0.60e-6 1.12 0.00103054 7.26071 218.068 0.988544 0.0561712
5.0 20e-6 0.60e-6 1.125 0.00103002 7.27992 219.26 0.988533 0.0561832
5.0 20e-6 0.60e-6 1.13 0.00102949 7.2987 220.431 0.988522 0.056195
5.0 20e-6 0.60e-6 1.135 0.00102895 7.31707 221.582 0.988511 0.0562064
5.0 20e-6 0.60e-6 1.14 0.0010284 7.33503 222.712 0.9885 0.0562175
5.0 20e-6 0.60e-6 1.145 0.00102784 7.3526 223.821 0.988489 0.0562283
5.0 20e-6 0.60e-6 1.15 0.00102726 7.36979 224.911 0.988479 0.0562388
5.0 20e-6 0.60e-6 1.155 0.00102668 7.38661 225.982 0.988468 0.0562491
5.0 20e-6 0.60e-6 1.16 0.00102608 7.40306 227.034 0.988457 0.0562591
5.0 20e-6 0.60e-6 1.165 0.00102548 7.41916 228.067 0.988446 0.0562689
5.0 20e-6 0.60e-6 1.17 0.00102488 7.43492 229.082 0.988435 0.0562785
5.0 20e-6 0.60e-6 1.175 0.00102426 7.45035 230.079 0.988424 0.0562879
5.0 20e-6 0.60e-6 1.18 0.00102364 7.46546 231.059 0.988413 0.0562971
5.0 20e-6 0.60e-6 1.185 0.00102301 7.48026 232.023 0.988402 0.056306
5.0 20e-6 0.60e-6 1.19 0.00102238 7.49475 232.969 0.988391 0.0563148
5.0 20e-6 0.60e-6 1.195 0.00102175 7.50895 233.9 0.988379 0.0563234
5.0 20e-6 0.60e-6 1.2 0.00102111 7.52286 234.815 0.988368 0.0563319
5.0 20e-6 0.60e-6 1.205 0.00102046 7.53649 235.714 0.988357 0.0563402
5.0 20e-6 0.60e-6 1.21 0.00101982 7.54986 236.599 0.988346 0.0563483
5.0 20e-6 0.60e-6 1.215 0.00101917 7.56297 237.469 0.988335 0.0563562
5.0 20e-6 0.60e-6 1.22 0.00101852 7.57582 238.325 0.988324 0.0563641
5.0 20e-6 0.60e-6 1.225 0.00101786 7.58843 239.168 0.988313 0.0563717
5.0 20e-6 0.60e-6 1.23 0.00101721 7.60081 239.997 0.988302 0.0563793
5.0 20e-6 0.60e-6 1.235 0.00101655 7.61295 240.813 0.988292 0.0563867
5.0 20e-6 0.60e-6 1.24 0.0010159 7.62487 241.616 0.988281 0.0563939
5.0 20e-6 0.60e-6 1.245 0.00101524 7.63658 242.407 0.98827 0.0564011
5.0 20e-6 0.60e-6 1.25 0.00101459 7.64808 243.186 0.988259 0.0564081
5.0 20e-6 0.60e-6 1.255 0.00101393 7.65938 243.953 0.988248 0.056415
5.0 20e-6 0.60e-6 1.26 0.00101328 7.67048 244.709 0.988237 0.0564218
5.0 20e-6 0.60e-6 1.265 0.00101262 7.68139 245.454 0.988226 0.0564285
5.0 20e-6 0.60e-6 1.27 0.00101197 7.69212 246.189 0.988216 0.0564351
5.0 20e-6 0.60e-6 1.275 0.00101132 7.70267 246.913 0.988205 0.0564416
5.0 20e-6 0.60e-6 1.28 0.00101067 7.71304 247.627 0.988194 0.056448
5.0 20e-6 0.60e-6 1.285 0.00101002 7.72326 248.331 0.988184 0.0564543
5.0 20e-6 0.60e-6 1.29 0.00100938 7.73331 249.026 0.988173 0.0564605
5.0 20e-6 0.60e-6 1.295 0.00100874 7.7432 249.712 0.988163 0.0564666
5.0 20e-6 0.60e-6 1.3 0.0010081 7.75294 250.389 0.988152 0.0564726
5.0 20e-6 0.60e-6 1.305 0.00100746 7.76254 251.057 0.988142 0.0564785
5.0 20e-6 0.60e-6 1.31 0.00100683 7.77199 251.717 0.988131 0.0564843
5.0 20e-6 0.60e-6 1.315 0.00100619 7.78131 252.368 0.988121 0.0564901
5.0 20e-6 0.60e-6 1.32 0.00100557 7.7905 253.012 0.98811 0.0564958
5.0 20e-6 0.60e-6 1.325 0.00100494 7.79955 253.648 0.9881 0.0565014
5.0 20e-6 0.60e-6 1.33 0.00100432 7.80848 254.277 0.98809 0.0565069
5.0 20e-6 0.60e-6 1.335 0.0010037 7.81729 254.898 0.98808 0.0565123
5.0 20e-6 0.60e-6 1.34 0.00100309 7.82599 255.512 0.98807 0.0565177
5.0 20e-6 0.60e-6 1.345 0.00100248 7.83457 256.12 0.98806 0.0565229
5.0 20e-6 0.60e-6 1.35 0.00100187 7.84304 256.721 0.98805 0.0565282
5.0 20e-6 0.60e-6 1.355 0.00100127 7.8514 257.316 0.98804 0.0565333
5.0 20e-6 0.60e-6 1.36 0.00100067 7.85966 257.905 0.98803 0.0565384
5.0 20e-6 0.60e-6 1.365 0.00100008 7.86783 258.487 0.98802 0.0565434
5.0 20e-6 0.60e-6 1.37 0.000999492 7.87589 259.064 0.98801 0.0565483
5.0 20e-6 0.60e-6 1.375 0.000998907 7.88386 259.635 0.988001 0.0565532
5.0 20e-6 0.60e-6 1.38 0.000998326 7.89174 260.201 0.987991 0.056558
5.0 20e-6 0.60e-6 1.385 0.00099775 7.89954 260.761 0.987981 0.0565627
5.0 20e-6 0.60e-6 1.39 0.000997178 7.90724 261.317 0.987972 0.0565674
5.0 20e-6 0.60e-6 1.395 0.000996611 7.91487 261.867 0.987962 0.056572
5.0 20e-6 0.60e-6 1.4 0.000996048 7.92241 262.412 0.987953 0.0565766
5.0 20e-6 0.60e-6 1.405 0.000995491 7.92988 262.953 0.987944 0.0565811
5.0 20e-6 0.60e-6 1.41 0.000994937 7.93727 263.49 0.987934 0.0565856
5.0 20e-6 0.60e-6 1.415 0.000994389 7.94459 264.022 0.987925 0.0565899
5.0 20e-6 0.60e-6 1.42 0.000993845 7.95184 264.549 0.987916 0.0565943
5.0 20e-6 0.60e-6 1.425 0.000993306 7.95902 265.073 0.987907 0.0565986
5.0 20e-6 0.60e-6 1.43 0.000992772 7.96614 265.593 0.987898 0.0566028
5.0 20e-6 0.60e-6 1.435 0.000992243 7.97319 266.109 0.987889 0.056607
5.0 20e-6 0.60e-6 1.44 0.000991719 7.98017 266.621 0.98788 0.0566111
5.0 20e-6 0.60e-6 1.445 0.000991199 7.9871 267.129 0.987871 0.0566151
5.0 20e-6 0.60e-6 1.45 0.000990684 7.99397 267.634 0.987862 0.0566191
5.0 20e-6 0.60e-6 1.455 0.000990175 8.00078 268.136 0.987853 0.0566231
5.0 20e-6 0.60e-6 1.46 0.00098967 8.00753 268.634 0.987845 0.056627
5.0 20e-6 0.60e-6 1.465 0.00098917 8.01423 269.129 0.987836 0.0566309
5.0 20e-6 0.60e-6 1.47 0.000988675 8.02088 269.621 0.987828 0.0566347
5.0 20e-6 0.60e-6 1.475 0.000988184 8.02748 270.11 0.987819 0.0566385
