N_W_m N_L_m P_W_m P_L_m VCM ID_A JD_N_mA_per_um JD_P_mA_per_um VOUT_DC
1e-6 0.36e-6 2e-6 0.28e-6 1.10 5.07742E-07 0.000507742 0.000253871 0.00344905
1e-6 0.36e-6 2e-6 0.28e-6 1.15 1.86626E-07 0.000186626 9.33131E-05 0.00114303
1e-6 0.36e-6 2e-6 0.36e-6 0.55 8.18232E-08 8.18232E-05 4.09116E-05 1.79918
1e-6 0.36e-6 2e-6 0.36e-6 0.60 2.53406E-07 0.000253406 0.000126703 1.7972
1e-6 0.36e-6 2e-6 0.36e-6 0.65 6.9483E-07 0.00069483 0.000347415 1.79131
1e-6 0.36e-6 2e-6 0.36e-6 0.70 1.63451E-06 0.00163451 0.000817256 1.77607
1e-6 0.36e-6 2e-6 0.36e-6 0.75 3.26428E-06 0.00326428 0.00163214 1.73979
1e-6 0.36e-6 2e-6 0.36e-6 0.80 5.61015E-06 0.00561015 0.00280508 1.62723
1e-6 0.36e-6 2e-6 0.36e-6 0.85 5.18608E-06 0.00518608 0.00259304 0.116845
1e-6 0.36e-6 2e-6 0.36e-6 0.90 3.25329E-06 0.00325329 0.00162664 0.0445688
1e-6 0.36e-6 2e-6 0.36e-6 0.95 1.81567E-06 0.00181567 0.000907833 0.0191621
1e-6 0.36e-6 2e-6 0.36e-6 1.00 8.80156E-07 0.000880156 0.000440078 0.00772945
1e-6 0.36e-6 2e-6 0.36e-6 1.05 3.67E-07 0.000367 0.0001835 0.00279376
1e-6 0.36e-6 2e-6 0.36e-6 1.10 1.34354E-07 0.000134354 6.7177E-05 0.000909103
1e-6 0.36e-6 2e-6 0.36e-6 1.15 4.47908E-08 4.47908E-05 2.23954E-05 0.000273993
1e-6 0.36e-6 2e-6 0.50e-6 0.55 8.18132E-08 8.18132E-05 4.09066E-05 1.79882
1e-6 0.36e-6 2e-6 0.50e-6 0.60 2.53307E-07 0.000253307 0.000126653 1.79592
1e-6 0.36e-6 2e-6 0.50e-6 0.65 6.94072E-07 0.000694072 0.000347036 1.78719
1e-6 0.36e-6 2e-6 0.50e-6 0.70 1.63014E-06 0.00163014 0.000815072 1.7638
1e-6 0.36e-6 2e-6 0.50e-6 0.75 3.24179E-06 0.00324179 0.0016209 1.70092
1e-6 0.36e-6 2e-6 0.50e-6 0.80 4.22358E-06 0.00422358 0.00211179 0.230979
1e-6 0.36e-6 2e-6 0.50e-6 0.85 2.77259E-06 0.00277259 0.00138629 0.0499941
1e-6 0.36e-6 2e-6 0.50e-6 0.90 1.64078E-06 0.00164078 0.000820391 0.0211917
1e-6 0.36e-6 2e-6 0.50e-6 0.95 8.55026E-07 0.000855026 0.000427513 0.00882787
1e-6 0.36e-6 2e-6 0.50e-6 1.00 3.84186E-07 0.000384186 0.000192093 0.0033464
1e-6 0.36e-6 2e-6 0.50e-6 1.05 1.49359E-07 0.000149359 7.46797E-05 0.00113382
1e-6 0.36e-6 2e-6 0.50e-6 1.10 5.18981E-08 5.18981E-05 2.5949E-05 0.000350866
1e-6 0.36e-6 2e-6 0.50e-6 1.15 1.66466E-08 1.66466E-05 8.32328E-06 0.000101805
1e-6 0.36e-6 10e-6 0.28e-6 0.55 8.18426E-08 8.18426E-05 8.18426E-06 1.79988
1e-6 0.36e-6 10e-6 0.28e-6 0.60 2.53593E-07 0.000253593 2.53593E-05 1.79961
1e-6 0.36e-6 10e-6 0.28e-6 0.65 6.96206E-07 0.000696206 6.96206E-05 1.7988
1e-6 0.36e-6 10e-6 0.28e-6 0.70 1.6419E-06 0.0016419 0.00016419 1.79681
1e-6 0.36e-6 10e-6 0.28e-6 0.75 3.29487E-06 0.00329487 0.000329487 1.79256
1e-6 0.36e-6 10e-6 0.28e-6 0.80 5.74047E-06 0.00574047 0.000574047 1.78439
1e-6 0.36e-6 10e-6 0.28e-6 0.85 8.95508E-06 0.00895508 0.000895508 1.76874
1e-6 0.36e-6 10e-6 0.28e-6 0.90 1.28488E-05 0.0128488 0.00128488 1.73396
1e-6 0.36e-6 10e-6 0.28e-6 0.95 1.63129E-05 0.0163129 0.00163129 1.08174
1e-6 0.36e-6 10e-6 0.28e-6 1.00 1.08203E-05 0.0108203 0.00108203 0.118314
1e-6 0.36e-6 10e-6 0.28e-6 1.05 5.12897E-06 0.00512897 0.000512897 0.0417281
1e-6 0.36e-6 10e-6 0.28e-6 1.10 2.08206E-06 0.00208206 0.000208206 0.0143839
1e-6 0.36e-6 10e-6 0.28e-6 1.15 7.47605E-07 0.000747605 7.47605E-05 0.0046014
1e-6 0.36e-6 10e-6 0.36e-6 0.55 8.18414E-08 8.18414E-05 8.18414E-06 1.79984
1e-6 0.36e-6 10e-6 0.36e-6 0.60 2.53582E-07 0.000253582 2.53582E-05 1.79946
1e-6 0.36e-6 10e-6 0.36e-6 0.65 6.96117E-07 0.000696117 6.96117E-05 1.79832
1e-6 0.36e-6 10e-6 0.36e-6 0.70 1.64142E-06 0.00164142 0.000164142 1.79545
1e-6 0.36e-6 10e-6 0.36e-6 0.75 3.29288E-06 0.00329288 0.000329288 1.78914
1e-6 0.36e-6 10e-6 0.36e-6 0.80 5.73376E-06 0.00573376 0.000573376 1.77629
1e-6 0.36e-6 10e-6 0.36e-6 0.85 8.93302E-06 0.00893302 0.000893302 1.74846
1e-6 0.36e-6 10e-6 0.36e-6 0.90 1.25967E-05 0.0125967 0.00125967 1.54814
1e-6 0.36e-6 10e-6 0.36e-6 0.95 8.22294E-06 0.00822294 0.000822294 0.10546
1e-6 0.36e-6 10e-6 0.36e-6 1.00 3.89244E-06 0.00389244 0.000389244 0.0360708
1e-6 0.36e-6 10e-6 0.36e-6 1.05 1.5814E-06 0.0015814 0.00015814 0.0122314
1e-6 0.36e-6 10e-6 0.36e-6 1.10 5.67288E-07 0.000567288 5.67288E-05 0.00385596
1e-6 0.36e-6 10e-6 0.36e-6 1.15 1.8629E-07 0.00018629 1.8629E-05 0.00114097
1e-6 0.36e-6 10e-6 0.50e-6 0.55 8.18395E-08 8.18395E-05 8.18395E-06 1.79977
1e-6 0.36e-6 10e-6 0.50e-6 0.60 2.53563E-07 0.000253563 2.53563E-05 1.79921
1e-6 0.36e-6 10e-6 0.50e-6 0.65 6.95976E-07 0.000695976 6.95976E-05 1.79755
1e-6 0.36e-6 10e-6 0.50e-6 0.70 1.64065E-06 0.00164065 0.000164065 1.79329
1e-6 0.36e-6 10e-6 0.50e-6 0.75 3.28973E-06 0.00328973 0.000328973 1.7837
1e-6 0.36e-6 10e-6 0.50e-6 0.80 5.72271E-06 0.00572271 0.000572271 1.76298
1e-6 0.36e-6 10e-6 0.50e-6 0.85 8.88738E-06 0.00888738 0.000888738 1.70654
1e-6 0.36e-6 10e-6 0.50e-6 0.90 7.80442E-06 0.00780442 0.000780442 0.138849
1e-6 0.36e-6 10e-6 0.50e-6 0.95 3.99419E-06 0.00399419 0.000399419 0.0445408
1e-6 0.36e-6 10e-6 0.50e-6 1.00 1.75579E-06 0.00175579 0.000175579 0.0156502
1e-6 0.36e-6 10e-6 0.50e-6 1.05 6.69629E-07 0.000669629 6.69629E-05 0.00511746
1e-6 0.36e-6 10e-6 0.50e-6 1.10 2.29533E-07 0.000229533 2.29533E-05 0.00155467
1e-6 0.36e-6 10e-6 0.50e-6 1.15 7.28319E-08 7.28319E-05 7.28319E-06 0.000445633
1e-6 0.36e-6 20e-6 0.28e-6 0.55 8.18442E-08 8.18442E-05 4.09221E-06 1.79994
1e-6 0.36e-6 20e-6 0.28e-6 0.60 2.53609E-07 0.000253609 1.26804E-05 1.7998
1e-6 0.36e-6 20e-6 0.28e-6 0.65 6.96316E-07 0.000696316 3.48158E-05 1.7994
1e-6 0.36e-6 20e-6 0.28e-6 0.70 1.64248E-06 0.00164248 8.21238E-05 1.79841
1e-6 0.36e-6 20e-6 0.28e-6 0.75 3.29704E-06 0.00329704 0.000164852 1.7963
1e-6 0.36e-6 20e-6 0.28e-6 0.80 5.74704E-06 0.00574704 0.000287352 1.7923
1e-6 0.36e-6 20e-6 0.28e-6 0.85 8.97267E-06 0.00897267 0.000448633 1.78492
1e-6 0.36e-6 20e-6 0.28e-6 0.90 1.28979E-05 0.0128979 0.000644897 1.77044
1e-6 0.36e-6 20e-6 0.28e-6 0.95 1.74112E-05 0.0174112 0.000870558 1.73327
1e-6 0.36e-6 20e-6 0.28e-6 1.00 1.96588E-05 0.0196588 0.000982941 0.510171
1e-6 0.36e-6 20e-6 0.28e-6 1.05 1.01129E-05 0.0101129 0.000505646 0.089562
1e-6 0.36e-6 20e-6 0.28e-6 1.10 4.14031E-06 0.00414031 0.000207015 0.0292743
1e-6 0.36e-6 20e-6 0.28e-6 1.15 1.49128E-06 0.00149128 7.45638E-05 0.00923935
1e-6 0.36e-6 20e-6 0.36e-6 0.55 8.18436E-08 8.18436E-05 4.09218E-06 1.79992
1e-6 0.36e-6 20e-6 0.36e-6 0.60 2.53603E-07 0.000253603 1.26801E-05 1.79973
1e-6 0.36e-6 20e-6 0.36e-6 0.65 6.96272E-07 0.000696272 3.48136E-05 1.79916
1e-6 0.36e-6 20e-6 0.36e-6 0.70 1.64223E-06 0.00164223 8.21116E-05 1.79773
1e-6 0.36e-6 20e-6 0.36e-6 0.75 3.29607E-06 0.00329607 0.000164803 1.79462
1e-6 0.36e-6 20e-6 0.36e-6 0.80 5.74384E-06 0.00574384 0.000287192 1.78845
1e-6 0.36e-6 20e-6 0.36e-6 0.85 8.96315E-06 0.00896315 0.000448157 1.77617
1e-6 0.36e-6 20e-6 0.36e-6 0.90 1.28667E-05 0.0128667 0.000643336 1.74725
1e-6 0.36e-6 20e-6 0.36e-6 0.95 1.54393E-05 0.0154393 0.000771963 0.652365
1e-6 0.36e-6 20e-6 0.36e-6 1.00 7.73678E-06 0.00773678 0.000386839 0.0778343
1e-6 0.36e-6 20e-6 0.36e-6 1.05 3.15392E-06 0.00315392 0.000157696 0.0249271
1e-6 0.36e-6 20e-6 0.36e-6 1.10 1.13274E-06 0.00113274 5.66371E-05 0.00774569
1e-6 0.36e-6 20e-6 0.36e-6 1.15 3.72132E-07 0.000372132 1.86066E-05 0.00228289
1e-6 0.36e-6 20e-6 0.50e-6 0.55 8.18426E-08 8.18426E-05 4.09213E-06 1.79989
1e-6 0.36e-6 20e-6 0.50e-6 0.60 2.53593E-07 0.000253593 1.26797E-05 1.79961
1e-6 0.36e-6 20e-6 0.50e-6 0.65 6.96202E-07 0.000696202 3.48101E-05 1.79878
1e-6 0.36e-6 20e-6 0.50e-6 0.70 1.64185E-06 0.00164185 8.20926E-05 1.79666
1e-6 0.36e-6 20e-6 0.50e-6 0.75 3.29453E-06 0.00329453 0.000164726 1.79197
1e-6 0.36e-6 20e-6 0.50e-6 0.80 5.73877E-06 0.00573877 0.000286939 1.78234
1e-6 0.36e-6 20e-6 0.50e-6 0.85 8.94717E-06 0.00894717 0.000447359 1.76148
1e-6 0.36e-6 20e-6 0.50e-6 0.90 1.27764E-05 0.0127764 0.000638822 1.68036
1e-6 0.36e-6 20e-6 0.50e-6 0.95 7.95986E-06 0.00795986 0.000397993 0.101008
1e-6 0.36e-6 20e-6 0.50e-6 1.00 3.50507E-06 0.00350507 0.000175253 0.0322432
1e-6 0.36e-6 20e-6 0.50e-6 1.05 1.33751E-06 0.00133751 6.68755E-05 0.0103115
1e-6 0.36e-6 20e-6 0.50e-6 1.10 4.58557E-07 0.000458557 2.29279E-05 0.00311334
1e-6 0.36e-6 20e-6 0.50e-6 1.15 1.45511E-07 0.000145511 7.27556E-06 0.000890895
1e-6 0.36e-6 30e-6 0.28e-6 0.55 8.18447E-08 8.18447E-05 2.72816E-06 1.79996
1e-6 0.36e-6 30e-6 0.28e-6 0.60 2.53614E-07 0.000253614 8.45379E-06 1.79987
1e-6 0.36e-6 30e-6 0.28e-6 0.65 6.96353E-07 0.000696353 2.32118E-05 1.7996
1e-6 0.36e-6 30e-6 0.28e-6 0.70 1.64266E-06 0.00164266 5.47555E-05 1.79894
1e-6 0.36e-6 30e-6 0.28e-6 0.75 3.29776E-06 0.00329776 0.000109925 1.79754
1e-6 0.36e-6 30e-6 0.28e-6 0.80 5.74919E-06 0.00574919 0.00019164 1.79489
1e-6 0.36e-6 30e-6 0.28e-6 0.85 8.97825E-06 0.00897825 0.000299275 1.79006
1e-6 0.36e-6 30e-6 0.28e-6 0.90 1.2912E-05 0.012912 0.000430399 1.78087
1e-6 0.36e-6 30e-6 0.28e-6 0.95 1.74544E-05 0.0174544 0.000581812 1.7602
1e-6 0.36e-6 30e-6 0.28e-6 1.00 2.20767E-05 0.0220767 0.000735891 1.49406
1e-6 0.36e-6 30e-6 0.28e-6 1.05 1.49231E-05 0.0149231 0.000497436 0.147145
1e-6 0.36e-6 30e-6 0.28e-6 1.10 6.17789E-06 0.00617789 0.00020593 0.0447592
1e-6 0.36e-6 30e-6 0.28e-6 1.15 2.23249E-06 0.00223249 7.44163E-05 0.0139244
1e-6 0.36e-6 30e-6 0.36e-6 0.55 8.18443E-08 8.18443E-05 2.72814E-06 1.79995
1e-6 0.36e-6 30e-6 0.36e-6 0.60 2.5361E-07 0.00025361 8.45366E-06 1.79982
1e-6 0.36e-6 30e-6 0.36e-6 0.65 6.96323E-07 0.000696323 2.32108E-05 1.79944
1e-6 0.36e-6 30e-6 0.36e-6 0.70 1.6425E-06 0.0016425 5.47501E-05 1.79849
1e-6 0.36e-6 30e-6 0.36e-6 0.75 3.29711E-06 0.00329711 0.000109904 1.79642
1e-6 0.36e-6 30e-6 0.36e-6 0.80 5.74709E-06 0.00574709 0.00019157 1.79236
1e-6 0.36e-6 30e-6 0.36e-6 0.85 8.97217E-06 0.00897217 0.000299072 1.78446
1e-6 0.36e-6 30e-6 0.36e-6 0.90 1.28938E-05 0.0128938 0.000429795 1.7674
1e-6 0.36e-6 30e-6 0.36e-6 0.95 1.7358E-05 0.017358 0.0005786 1.70021
1e-6 0.36e-6 30e-6 0.36e-6 1.00 1.15274E-05 0.0115274 0.000384245 0.128909
1e-6 0.36e-6 30e-6 0.36e-6 1.05 4.72039E-06 0.00472039 0.000157346 0.0381677
1e-6 0.36e-6 30e-6 0.36e-6 1.10 1.69749E-06 0.00169749 5.65831E-05 0.0116781
1e-6 0.36e-6 30e-6 0.36e-6 1.15 5.57902E-07 0.000557902 1.85967E-05 0.00342809
1e-6 0.36e-6 30e-6 0.50e-6 0.55 8.18437E-08 8.18437E-05 2.72812E-06 1.79992
1e-6 0.36e-6 30e-6 0.50e-6 0.60 2.53603E-07 0.000253603 8.45345E-06 1.79974
1e-6 0.36e-6 30e-6 0.50e-6 0.65 6.96276E-07 0.000696276 2.32092E-05 1.79919
1e-6 0.36e-6 30e-6 0.50e-6 0.70 1.64225E-06 0.00164225 5.47417E-05 1.79778
1e-6 0.36e-6 30e-6 0.50e-6 0.75 3.2961E-06 0.0032961 0.00010987 1.79468
1e-6 0.36e-6 30e-6 0.50e-6 0.80 5.74379E-06 0.00574379 0.00019146 1.78839
1e-6 0.36e-6 30e-6 0.50e-6 0.85 8.96234E-06 0.00896234 0.000298745 1.77542
1e-6 0.36e-6 30e-6 0.50e-6 0.90 1.28593E-05 0.0128593 0.000428643 1.74172
1e-6 0.36e-6 30e-6 0.50e-6 0.95 1.18879E-05 0.0118879 0.000396262 0.187735
1e-6 0.36e-6 30e-6 0.50e-6 1.00 5.25103E-06 0.00525103 0.000175034 0.0499914
1e-6 0.36e-6 30e-6 0.50e-6 1.05 2.00498E-06 0.00200498 6.68326E-05 0.0155964
1e-6 0.36e-6 30e-6 0.50e-6 1.10 6.87536E-07 0.000687536 2.29179E-05 0.00467922
1e-6 0.36e-6 30e-6 0.50e-6 1.15 2.18186E-07 0.000218186 7.27288E-06 0.00133669
1e-6 0.50e-6 0.66e-6 0.28e-6 0.55 2.53032E-08 2.53032E-05 3.83382E-05 1.79944
1e-6 0.50e-6 0.66e-6 0.28e-6 0.60 8.3936E-08 8.3936E-05 0.000127176 1.79796
1e-6 0.50e-6 0.66e-6 0.28e-6 0.65 2.5347E-07 0.00025347 0.000384045 1.79315
1e-6 0.50e-6 0.66e-6 0.28e-6 0.70 6.73058E-07 0.000673058 0.00101979 1.77926
1e-6 0.50e-6 0.66e-6 0.28e-6 0.75 1.51858E-06 0.00151858 0.00230088 1.7434
1e-6 0.50e-6 0.66e-6 0.28e-6 0.80 2.90526E-06 0.00290526 0.0044019 1.64312
1e-6 0.50e-6 0.66e-6 0.28e-6 0.85 3.76303E-06 0.00376303 0.00570156 0.14823
1e-6 0.50e-6 0.66e-6 0.28e-6 0.90 2.66049E-06 0.00266049 0.00403104 0.0557707
1e-6 0.50e-6 0.66e-6 0.28e-6 0.95 1.72473E-06 0.00172473 0.00261323 0.0270246
1e-6 0.50e-6 0.66e-6 0.28e-6 1.00 1.0059E-06 0.0010059 0.00152409 0.0128632
1e-6 0.50e-6 0.66e-6 0.28e-6 1.05 5.14058E-07 0.000514058 0.000778876 0.0056172
1e-6 0.50e-6 0.66e-6 0.28e-6 1.10 2.26423E-07 0.000226423 0.000343066 0.00217584
1e-6 0.50e-6 0.66e-6 0.28e-6 1.15 8.68514E-08 8.68514E-05 0.000131593 0.000748421
1e-6 0.50e-6 0.66e-6 0.36e-6 0.55 2.53024E-08 2.53024E-05 3.8337E-05 1.79922
1e-6 0.50e-6 0.66e-6 0.36e-6 0.60 8.39265E-08 8.39265E-05 0.000127161 1.79715
1e-6 0.50e-6 0.66e-6 0.36e-6 0.65 2.5338E-07 0.00025338 0.000383909 1.7903
1e-6 0.50e-6 0.66e-6 0.36e-6 0.70 6.72403E-07 0.000672403 0.00101879 1.7698
1e-6 0.50e-6 0.66e-6 0.36e-6 0.75 1.51449E-06 0.00151449 0.00229467 1.71139
1e-6 0.50e-6 0.66e-6 0.36e-6 0.80 2.62369E-06 0.00262369 0.00397529 0.486307
1e-6 0.50e-6 0.66e-6 0.36e-6 0.85 1.88855E-06 0.00188855 0.00286144 0.0522152
1e-6 0.50e-6 0.66e-6 0.36e-6 0.90 1.21792E-06 0.00121792 0.00184533 0.0234677
1e-6 0.50e-6 0.66e-6 0.36e-6 0.95 7.0719E-07 0.00070719 0.0010715 0.0107004
1e-6 0.50e-6 0.66e-6 0.36e-6 1.00 3.59812E-07 0.000359812 0.00054517 0.00453086
1e-6 0.50e-6 0.66e-6 0.36e-6 1.05 1.57622E-07 0.000157622 0.000238822 0.00171135
1e-6 0.50e-6 0.66e-6 0.36e-6 1.10 6.00256E-08 6.00256E-05 9.09479E-05 0.000575451
1e-6 0.50e-6 0.66e-6 0.36e-6 1.15 2.05786E-08 2.05786E-05 3.11797E-05 0.000177193
1e-6 0.50e-6 0.66e-6 0.50e-6 0.55 2.53011E-08 2.53011E-05 3.8335E-05 1.79887
1e-6 0.50e-6 0.66e-6 0.50e-6 0.60 8.39111E-08 8.39111E-05 0.000127138 1.79584
1e-6 0.50e-6 0.66e-6 0.50e-6 0.65 2.53235E-07 0.000253235 0.000383689 1.78566
1e-6 0.50e-6 0.66e-6 0.50e-6 0.70 6.71299E-07 0.000671299 0.00101712 1.75389
1e-6 0.50e-6 0.66e-6 0.50e-6 0.75 1.50533E-06 0.00150533 0.0022808 1.64002
1e-6 0.50e-6 0.66e-6 0.50e-6 0.80 1.49019E-06 0.00149019 0.00225786 0.0628244
1e-6 0.50e-6 0.66e-6 0.50e-6 0.85 9.96603E-07 0.000996603 0.00151 0.0252881
1e-6 0.50e-6 0.66e-6 0.50e-6 0.90 6.08587E-07 0.000608587 0.000922101 0.0113769
1e-6 0.50e-6 0.66e-6 0.50e-6 0.95 3.30206E-07 0.000330206 0.000500312 0.00493598
1e-6 0.50e-6 0.66e-6 0.50e-6 1.00 1.55275E-07 0.000155275 0.000235264 0.001946
1e-6 0.50e-6 0.66e-6 0.50e-6 1.05 6.29098E-08 6.29098E-05 9.53179E-05 0.00068188
1e-6 0.50e-6 0.66e-6 0.50e-6 1.10 2.25202E-08 2.25202E-05 3.41216E-05 0.000215781
1e-6 0.50e-6 0.66e-6 0.50e-6 1.15 7.38659E-09 7.38659E-06 1.11918E-05 6.35927E-05
1e-6 0.50e-6 2e-6 0.28e-6 0.55 2.53047E-08 2.53047E-05 1.26523E-05 1.79982
1e-6 0.50e-6 2e-6 0.28e-6 0.60 8.39523E-08 8.39523E-05 4.19761E-05 1.79934
1e-6 0.50e-6 2e-6 0.28e-6 0.65 2.53615E-07 0.000253615 0.000126808 1.79778
1e-6 0.50e-6 2e-6 0.28e-6 0.70 6.74033E-07 0.000674033 0.000337017 1.79331
1e-6 0.50e-6 2e-6 0.28e-6 0.75 1.52355E-06 0.00152355 0.000761775 1.78234
1e-6 0.50e-6 2e-6 0.28e-6 0.80 2.92867E-06 0.00292867 0.00146434 1.75799
1e-6 0.50e-6 2e-6 0.28e-6 0.85 4.91901E-06 0.00491901 0.00245951 1.69899
1e-6 0.50e-6 2e-6 0.28e-6 0.90 6.7851E-06 0.0067851 0.00339255 0.404587
1e-6 0.50e-6 2e-6 0.28e-6 0.95 4.46242E-06 0.00446242 0.00223121 0.0785229
1e-6 0.50e-6 2e-6 0.28e-6 1.00 2.50091E-06 0.00250091 0.00125046 0.0332297
1e-6 0.50e-6 2e-6 0.28e-6 1.05 1.21435E-06 0.00121435 0.000607175 0.013442
1e-6 0.50e-6 2e-6 0.28e-6 1.10 5.07515E-07 0.000507515 0.000253758 0.00489681
1e-6 0.50e-6 2e-6 0.28e-6 1.15 1.86596E-07 0.000186596 9.32981E-05 0.00160984
1e-6 0.50e-6 2e-6 0.36e-6 0.55 2.53044E-08 2.53044E-05 1.26522E-05 1.79975
1e-6 0.50e-6 2e-6 0.36e-6 0.60 8.39492E-08 8.39492E-05 4.19746E-05 1.79907
1e-6 0.50e-6 2e-6 0.36e-6 0.65 2.53586E-07 0.000253586 0.000126793 1.79685
1e-6 0.50e-6 2e-6 0.36e-6 0.70 6.73829E-07 0.000673829 0.000336914 1.79036
1e-6 0.50e-6 2e-6 0.36e-6 0.75 1.52245E-06 0.00152245 0.000761226 1.77373
1e-6 0.50e-6 2e-6 0.36e-6 0.80 2.92351E-06 0.00292351 0.00146176 1.73256
1e-6 0.50e-6 2e-6 0.36e-6 0.85 4.72591E-06 0.00472591 0.00236295 1.08066
1e-6 0.50e-6 2e-6 0.36e-6 0.90 3.24554E-06 0.00324554 0.00162277 0.0709014
1e-6 0.50e-6 2e-6 0.36e-6 0.95 1.8139E-06 0.0018139 0.000906951 0.0285137
1e-6 0.50e-6 2e-6 0.36e-6 1.00 8.79784E-07 0.000879784 0.000439892 0.0112161
1e-6 0.50e-6 2e-6 0.36e-6 1.05 3.66938E-07 0.000366938 0.000183469 0.00399894
1e-6 0.50e-6 2e-6 0.36e-6 1.10 1.34346E-07 0.000134346 6.7173E-05 0.00128931
1e-6 0.50e-6 2e-6 0.36e-6 1.15 4.479E-08 4.479E-05 2.2395E-05 0.000385776
1e-6 0.50e-6 2e-6 0.50e-6 0.55 2.5304E-08 2.5304E-05 1.2652E-05 1.79964
1e-6 0.50e-6 2e-6 0.50e-6 0.60 8.39442E-08 8.39442E-05 4.19721E-05 1.79865
1e-6 0.50e-6 2e-6 0.50e-6 0.65 2.5354E-07 0.00025354 0.00012677 1.79538
1e-6 0.50e-6 2e-6 0.50e-6 0.70 6.735E-07 0.0006735 0.00033675 1.78562
1e-6 0.50e-6 2e-6 0.50e-6 0.75 1.52062E-06 0.00152062 0.000760308 1.75935
1e-6 0.50e-6 2e-6 0.50e-6 0.80 2.91239E-06 0.00291239 0.0014562 1.67798
1e-6 0.50e-6 2e-6 0.50e-6 0.85 2.76885E-06 0.00276885 0.00138443 0.0859317
1e-6 0.50e-6 2e-6 0.50e-6 0.90 1.64004E-06 0.00164004 0.000820022 0.0323239
1e-6 0.50e-6 2e-6 0.50e-6 0.95 8.54866E-07 0.000854866 0.000427433 0.012998
1e-6 0.50e-6 2e-6 0.50e-6 1.00 3.84157E-07 0.000384157 0.000192078 0.00484016
1e-6 0.50e-6 2e-6 0.50e-6 1.05 1.49355E-07 0.000149355 7.46776E-05 0.00162136
1e-6 0.50e-6 2e-6 0.50e-6 1.10 5.18976E-08 5.18976E-05 2.59488E-05 0.000497472
1e-6 0.50e-6 2e-6 0.50e-6 1.15 1.66465E-08 1.66465E-05 8.32326E-06 0.000143329
1e-6 0.50e-6 10e-6 0.28e-6 0.55 2.53052E-08 2.53052E-05 2.53052E-06 1.79996
1e-6 0.50e-6 10e-6 0.28e-6 0.60 8.39585E-08 8.39585E-05 8.39585E-06 1.79987
1e-6 0.50e-6 10e-6 0.28e-6 0.65 2.53671E-07 0.000253671 2.53671E-05 1.79956
1e-6 0.50e-6 10e-6 0.28e-6 0.70 6.74406E-07 0.000674406 6.74406E-05 1.79869
1e-6 0.50e-6 10e-6 0.28e-6 0.75 1.52536E-06 0.00152536 0.000152536 1.79658
1e-6 0.50e-6 10e-6 0.28e-6 0.80 2.93558E-06 0.00293558 0.000293558 1.79214
1e-6 0.50e-6 10e-6 0.28e-6 0.85 4.94352E-06 0.00494352 0.000494352 1.78334
1e-6 0.50e-6 10e-6 0.28e-6 0.90 7.52437E-06 0.00752437 0.000752437 1.76497
1e-6 0.50e-6 10e-6 0.28e-6 0.95 1.06156E-05 0.0106156 0.00106156 1.7092
1e-6 0.50e-6 10e-6 0.28e-6 1.00 1.06073E-05 0.0106073 0.00106073 0.202384
1e-6 0.50e-6 10e-6 0.28e-6 1.05 5.1014E-06 0.0051014 0.00051014 0.0612505
1e-6 0.50e-6 10e-6 0.28e-6 1.10 2.07801E-06 0.00207801 0.000207801 0.0205256
1e-6 0.50e-6 10e-6 0.28e-6 1.15 7.47111E-07 0.000747111 7.47111E-05 0.0064887
1e-6 0.50e-6 10e-6 0.36e-6 0.55 2.53052E-08 2.53052E-05 2.53052E-06 1.79995
1e-6 0.50e-6 10e-6 0.36e-6 0.60 8.39579E-08 8.39579E-05 8.39579E-06 1.79982
1e-6 0.50e-6 10e-6 0.36e-6 0.65 2.53666E-07 0.000253666 2.53666E-05 1.79939
1e-6 0.50e-6 10e-6 0.36e-6 0.70 6.74368E-07 0.000674368 6.74368E-05 1.79814
1e-6 0.50e-6 10e-6 0.36e-6 0.75 1.52517E-06 0.00152517 0.000152517 1.79503
1e-6 0.50e-6 10e-6 0.36e-6 0.80 2.93478E-06 0.00293478 0.000293478 1.7882
1e-6 0.50e-6 10e-6 0.36e-6 0.85 4.94069E-06 0.00494069 0.000494069 1.77355
1e-6 0.50e-6 10e-6 0.36e-6 0.90 7.51293E-06 0.00751293 0.000751293 1.7354
1e-6 0.50e-6 10e-6 0.36e-6 0.95 8.14613E-06 0.00814613 0.000814613 0.192215
1e-6 0.50e-6 10e-6 0.36e-6 1.00 3.88394E-06 0.00388394 0.000388394 0.0536823
1e-6 0.50e-6 10e-6 0.36e-6 1.05 1.58019E-06 0.00158019 0.000158019 0.0176133
1e-6 0.50e-6 10e-6 0.36e-6 1.10 5.67144E-07 0.000567144 5.67144E-05 0.00547687
1e-6 0.50e-6 10e-6 0.36e-6 1.15 1.86276E-07 0.000186276 1.86276E-05 0.00160706
1e-6 0.50e-6 10e-6 0.50e-6 0.55 2.53051E-08 2.53051E-05 2.53051E-06 1.79993
1e-6 0.50e-6 10e-6 0.50e-6 0.60 8.3957E-08 8.3957E-05 8.3957E-06 1.79974
1e-6 0.50e-6 10e-6 0.50e-6 0.65 2.53657E-07 0.000253657 2.53657E-05 1.79911
1e-6 0.50e-6 10e-6 0.50e-6 0.70 6.74307E-07 0.000674307 6.74307E-05 1.79726
1e-6 0.50e-6 10e-6 0.50e-6 0.75 1.52485E-06 0.00152485 0.000152485 1.79259
