VDS_V W_m L_m VGS_V NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag
5.0 10e-6 1.00e-6 1.55 0.0287234 14.9431 1510.24 0.999378 0.0283801
5.0 10e-6 1.00e-6 1.555 0.0287205 14.9385 1508.6 0.999378 0.0283834
5.0 10e-6 1.00e-6 1.56 0.0287177 14.934 1506.98 0.999378 0.0283866
5.0 10e-6 1.00e-6 1.565 0.0287151 14.9295 1505.38 0.999377 0.0283898
5.0 10e-6 1.00e-6 1.57 0.0287126 14.9251 1503.81 0.999377 0.028393
5.0 10e-6 1.00e-6 1.575 0.0287103 14.9208 1502.26 0.999377 0.0283962
5.0 10e-6 1.00e-6 1.58 0.0287081 14.9165 1500.74 0.999376 0.0283994
5.0 10e-6 1.00e-6 1.585 0.0287061 14.9123 1499.23 0.999376 0.0284025
5.0 10e-6 1.00e-6 1.59 0.0287042 14.9082 1497.75 0.999376 0.0284056
5.0 10e-6 1.00e-6 1.595 0.0287025 14.904 1496.29 0.999375 0.0284087
5.0 10e-6 1.00e-6 1.6 0.0287009 14.9 1494.84 0.999375 0.0284117
5.0 10e-6 1.00e-6 1.605 0.0286994 14.896 1493.42 0.999375 0.0284148
5.0 10e-6 1.00e-6 1.61 0.0286981 14.8921 1492.03 0.999375 0.0284178
5.0 10e-6 1.00e-6 1.615 0.0286969 14.8882 1490.65 0.999374 0.0284208
5.0 10e-6 1.00e-6 1.62 0.0286958 14.8844 1489.29 0.999374 0.0284238
5.0 10e-6 1.00e-6 1.625 0.0286949 14.8806 1487.95 0.999374 0.0284267
5.0 10e-6 1.00e-6 1.63 0.0286942 14.8768 1486.63 0.999374 0.0284296
5.0 10e-6 1.00e-6 1.635 0.0286935 14.8732 1485.33 0.999373 0.0284325
5.0 10e-6 1.00e-6 1.64 0.028693 14.8695 1484.05 0.999373 0.0284354
5.0 10e-6 1.00e-6 1.645 0.0286926 14.866 1482.79 0.999373 0.0284383
5.0 10e-6 1.00e-6 1.65 0.0286924 14.8625 1481.55 0.999372 0.0284411
5.0 10e-6 1.00e-6 1.655 0.0286922 14.859 1480.32 0.999372 0.028444
5.0 10e-6 1.00e-6 1.66 0.0286922 14.8556 1479.12 0.999372 0.0284468
5.0 10e-6 1.00e-6 1.665 0.0286924 14.8522 1477.93 0.999372 0.0284496
5.0 10e-6 1.00e-6 1.67 0.0286926 14.8489 1476.76 0.999371 0.0284523
5.0 10e-6 1.00e-6 1.675 0.028693 14.8456 1475.61 0.999371 0.0284551
5.0 10e-6 1.00e-6 1.68 0.0286935 14.8424 1474.47 0.999371 0.0284578
5.0 10e-6 1.00e-6 1.685 0.0286941 14.8392 1473.36 0.999371 0.0284605
5.0 10e-6 1.00e-6 1.69 0.0286948 14.836 1472.26 0.99937 0.0284632
5.0 10e-6 1.00e-6 1.695 0.0286957 14.8329 1471.17 0.99937 0.0284659
5.0 10e-6 1.00e-6 1.7 0.0286967 14.8299 1470.11 0.99937 0.0284685
5.0 10e-6 1.00e-6 1.705 0.0286978 14.8269 1469.06 0.99937 0.0284712
5.0 10e-6 1.00e-6 1.71 0.028699 14.8239 1468.02 0.999369 0.0284738
5.0 10e-6 1.00e-6 1.715 0.0287003 14.821 1467.01 0.999369 0.0284764
5.0 10e-6 1.00e-6 1.72 0.0287017 14.8182 1466 0.999369 0.028479
5.0 10e-6 1.00e-6 1.725 0.0287033 14.8153 1465.02 0.999369 0.0284816
5.0 10e-6 1.00e-6 1.73 0.0287049 14.8126 1464.05 0.999368 0.0284841
5.0 10e-6 1.00e-6 1.735 0.0287067 14.8098 1463.09 0.999368 0.0284867
5.0 10e-6 1.00e-6 1.74 0.0287086 14.8071 1462.15 0.999368 0.0284892
5.0 10e-6 1.00e-6 1.745 0.0287106 14.8045 1461.23 0.999368 0.0284917
5.0 10e-6 1.00e-6 1.75 0.0287127 14.8018 1460.32 0.999368 0.0284942
5.0 10e-6 1.00e-6 1.755 0.0287149 14.7993 1459.42 0.999367 0.0284967
5.0 10e-6 1.00e-6 1.76 0.0287172 14.7967 1458.54 0.999367 0.0284991
5.0 10e-6 1.00e-6 1.765 0.0287196 14.7942 1457.68 0.999367 0.0285016
5.0 10e-6 1.00e-6 1.77 0.0287221 14.7918 1456.83 0.999367 0.028504
5.0 10e-6 1.00e-6 1.775 0.0287247 14.7894 1455.99 0.999366 0.0285064
5.0 10e-6 1.00e-6 1.78 0.0287274 14.787 1455.16 0.999366 0.0285088
5.0 10e-6 1.00e-6 1.785 0.0287302 14.7847 1454.35 0.999366 0.0285112
5.0 10e-6 1.00e-6 1.79 0.0287332 14.7824 1453.56 0.999366 0.0285136
5.0 10e-6 1.00e-6 1.795 0.0287362 14.7801 1452.77 0.999366 0.028516
5.0 10e-6 1.00e-6 1.8 0.0287393 14.7779 1452 0.999365 0.0285183
5.0 10e-6 1.00e-6 1.805 0.0287425 14.7757 1451.25 0.999365 0.0285207
5.0 10e-6 1.00e-6 1.81 0.0287458 14.7735 1450.5 0.999365 0.028523
5.0 10e-6 1.00e-6 1.815 0.0287492 14.7714 1449.77 0.999365 0.0285253
5.0 10e-6 1.00e-6 1.82 0.0287527 14.7693 1449.06 0.999364 0.0285276
5.0 10e-6 1.00e-6 1.825 0.0287563 14.7673 1448.35 0.999364 0.0285299
5.0 10e-6 1.00e-6 1.83 0.02876 14.7653 1447.66 0.999364 0.0285321
5.0 10e-6 1.00e-6 1.835 0.0287637 14.7633 1446.98 0.999364 0.0285344
5.0 10e-6 1.00e-6 1.84 0.0287676 14.7614 1446.31 0.999364 0.0285366
5.0 10e-6 1.00e-6 1.845 0.0287716 14.7595 1445.65 0.999363 0.0285388
5.0 10e-6 1.00e-6 1.85 0.0287756 14.7576 1445.01 0.999363 0.0285411
5.0 10e-6 1.00e-6 1.855 0.0287797 14.7558 1444.37 0.999363 0.0285433
5.0 10e-6 1.00e-6 1.86 0.0287839 14.7539 1443.75 0.999363 0.0285455
5.0 10e-6 1.00e-6 1.865 0.0287882 14.7522 1443.14 0.999363 0.0285476
5.0 10e-6 1.00e-6 1.87 0.0287926 14.7504 1442.55 0.999363 0.0285498
5.0 10e-6 1.00e-6 1.875 0.0287971 14.7487 1441.96 0.999362 0.028552
5.0 10e-6 1.00e-6 1.88 0.0288017 14.7471 1441.38 0.999362 0.0285541
5.0 10e-6 1.00e-6 1.885 0.0288063 14.7454 1440.82 0.999362 0.0285563
5.0 10e-6 1.00e-6 1.89 0.028811 14.7438 1440.27 0.999362 0.0285584
5.0 10e-6 1.00e-6 1.895 0.0288158 14.7422 1439.72 0.999362 0.0285605
5.0 10e-6 1.00e-6 1.9 0.0288207 14.7407 1439.19 0.999361 0.0285626
5.0 10e-6 1.00e-6 1.905 0.0288257 14.7391 1438.67 0.999361 0.0285647
5.0 10e-6 1.00e-6 1.91 0.0288308 14.7377 1438.16 0.999361 0.0285668
5.0 10e-6 1.00e-6 1.915 0.0288359 14.7362 1437.66 0.999361 0.0285688
5.0 10e-6 1.00e-6 1.92 0.0288411 14.7348 1437.17 0.999361 0.0285709
5.0 10e-6 1.00e-6 1.925 0.0288464 14.7334 1436.69 0.99936 0.0285729
5.0 10e-6 1.00e-6 1.93 0.0288518 14.732 1436.22 0.99936 0.028575
5.0 10e-6 1.00e-6 1.935 0.0288572 14.7306 1435.76 0.99936 0.028577
5.0 10e-6 1.00e-6 1.94 0.0288627 14.7293 1435.31 0.99936 0.028579
5.0 10e-6 1.00e-6 1.945 0.0288683 14.728 1434.87 0.99936 0.028581
5.0 10e-6 1.00e-6 1.95 0.028874 14.7268 1434.44 0.99936 0.028583
5.0 10e-6 1.00e-6 1.955 0.0288797 14.7256 1434.02 0.999359 0.028585
5.0 10e-6 1.00e-6 1.96 0.0288855 14.7244 1433.61 0.999359 0.028587
5.0 10e-6 1.00e-6 1.965 0.0288914 14.7232 1433.21 0.999359 0.028589
5.0 10e-6 1.00e-6 1.97 0.0288974 14.722 1432.82 0.999359 0.0285909
5.0 10e-6 1.00e-6 1.975 0.0289034 14.7209 1432.43 0.999359 0.0285929
5.0 10e-6 1.00e-6 1.98 0.0289095 14.7198 1432.06 0.999359 0.0285948
5.0 10e-6 1.00e-6 1.985 0.0289157 14.7187 1431.69 0.999358 0.0285967
5.0 10e-6 1.00e-6 1.99 0.0289219 14.7177 1431.34 0.999358 0.0285987
5.0 10e-6 1.00e-6 1.995 0.0289283 14.7167 1430.99 0.999358 0.0286006
5.0 10e-6 1.00e-6 2 0.0289346 14.7157 1430.65 0.999358 0.0286025
5.0 10e-6 1.00e-6 2.005 0.0289411 14.7147 1430.32 0.999358 0.0286044
5.0 10e-6 1.00e-6 2.01 0.0289476 14.7138 1430 0.999358 0.0286063
5.0 10e-6 1.00e-6 2.015 0.0289542 14.7129 1429.69 0.999357 0.0286081
5.0 10e-6 1.00e-6 2.02 0.0289609 14.712 1429.39 0.999357 0.02861
5.0 10e-6 1.00e-6 2.025 0.0289676 14.7111 1429.09 0.999357 0.0286119
5.0 10e-6 1.00e-6 2.03 0.0289744 14.7103 1428.81 0.999357 0.0286137
5.0 10e-6 1.00e-6 2.035 0.0289812 14.7095 1428.53 0.999357 0.0286156
5.0 10e-6 1.00e-6 2.04 0.0289881 14.7087 1428.26 0.999357 0.0286174
5.0 10e-6 1.00e-6 2.045 0.0289951 14.7079 1427.99 0.999357 0.0286192
5.0 10e-6 1.00e-6 2.05 0.0290022 14.7071 1427.74 0.999356 0.028621
5.0 10e-6 1.00e-6 2.055 0.0290093 14.7064 1427.49 0.999356 0.0286229
5.0 10e-6 1.00e-6 2.06 0.0290164 14.7057 1427.25 0.999356 0.0286247
5.0 10e-6 1.00e-6 2.065 0.0290237 14.705 1427.02 0.999356 0.0286265
5.0 10e-6 1.00e-6 2.07 0.0290309 14.7044 1426.8 0.999356 0.0286283
5.0 10e-6 1.00e-6 2.075 0.0290383 14.7037 1426.59 0.999356 0.02863
5.0 10e-6 1.00e-6 2.08 0.0290457 14.7031 1426.38 0.999356 0.0286318
5.0 10e-6 1.00e-6 2.085 0.0290532 14.7025 1426.18 0.999355 0.0286336
5.0 10e-6 1.00e-6 2.09 0.0290607 14.702 1425.98 0.999355 0.0286353
5.0 10e-6 1.00e-6 2.095 0.0290683 14.7014 1425.8 0.999355 0.0286371
5.0 10e-6 1.00e-6 2.1 0.029076 14.7009 1425.62 0.999355 0.0286388
5.0 10e-6 1.00e-6 2.105 0.0290837 14.7004 1425.45 0.999355 0.0286406
5.0 10e-6 1.00e-6 2.11 0.0290914 14.6999 1425.29 0.999355 0.0286423
5.0 10e-6 1.00e-6 2.115 0.0290993 14.6995 1425.13 0.999355 0.028644
5.0 10e-6 1.00e-6 2.12 0.0291071 14.699 1424.98 0.999354 0.0286457
5.0 10e-6 1.00e-6 2.125 0.0291151 14.6986 1424.84 0.999354 0.0286475
5.0 10e-6 1.00e-6 2.13 0.0291231 14.6982 1424.7 0.999354 0.0286492
5.0 10e-6 1.00e-6 2.135 0.0291311 14.6978 1424.58 0.999354 0.0286509
5.0 10e-6 1.00e-6 2.14 0.0291392 14.6975 1424.45 0.999354 0.0286525
5.0 10e-6 1.00e-6 2.145 0.0291474 14.6971 1424.34 0.999354 0.0286542
5.0 10e-6 1.00e-6 2.15 0.0291556 14.6968 1424.23 0.999354 0.0286559
5.0 10e-6 1.00e-6 2.155 0.0291639 14.6965 1424.13 0.999353 0.0286576
5.0 10e-6 1.00e-6 2.16 0.0291722 14.6962 1424.03 0.999353 0.0286592
5.0 10e-6 1.00e-6 2.165 0.0291806 14.696 1423.95 0.999353 0.0286609
5.0 10e-6 1.00e-6 2.17 0.029189 14.6957 1423.86 0.999353 0.0286626
5.0 10e-6 1.00e-6 2.175 0.0291975 14.6955 1423.79 0.999353 0.0286642
5.0 10e-6 1.00e-6 2.18 0.029206 14.6953 1423.72 0.999353 0.0286658
5.0 10e-6 1.00e-6 2.185 0.0292146 14.6951 1423.66 0.999353 0.0286675
5.0 10e-6 1.00e-6 2.19 0.0292232 14.695 1423.6 0.999353 0.0286691
5.0 10e-6 1.00e-6 2.195 0.0292319 14.6948 1423.55 0.999352 0.0286707
5.0 10e-6 1.00e-6 2.2 0.0292407 14.6947 1423.51 0.999352 0.0286723
5.0 10e-6 1.00e-6 2.205 0.0292495 14.6946 1423.47 0.999352 0.028674
5.0 10e-6 1.00e-6 2.21 0.0292583 14.6945 1423.44 0.999352 0.0286756
5.0 10e-6 1.00e-6 2.215 0.0292672 14.6944 1423.41 0.999352 0.0286772
5.0 10e-6 1.00e-6 2.22 0.0292761 14.6943 1423.39 0.999352 0.0286788
5.0 10e-6 1.00e-6 2.225 0.0292851 14.6943 1423.38 0.999352 0.0286803
5.0 10e-6 1.00e-6 2.23 0.0292941 14.6943 1423.37 0.999352 0.0286819
5.0 10e-6 1.00e-6 2.235 0.0293032 14.6943 1423.37 0.999351 0.0286835
5.0 10e-6 1.00e-6 2.24 0.0293124 14.6943 1423.37 0.999351 0.0286851
5.0 10e-6 1.00e-6 2.245 0.0293215 14.6943 1423.38 0.999351 0.0286866
5.0 10e-6 1.00e-6 2.25 0.0293308 14.6944 1423.39 0.999351 0.0286882
5.0 10e-6 1.00e-6 2.255 0.02934 14.6944 1423.41 0.999351 0.0286898
5.0 10e-6 1.00e-6 2.26 0.0293494 14.6945 1423.44 0.999351 0.0286913
5.0 10e-6 1.00e-6 2.265 0.0293587 14.6946 1423.47 0.999351 0.0286929
5.0 10e-6 1.00e-6 2.27 0.0293681 14.6947 1423.51 0.999351 0.0286944
5.0 10e-6 1.00e-6 2.275 0.0293776 14.6948 1423.55 0.999351 0.0286959
5.0 10e-6 1.00e-6 2.28 0.0293871 14.695 1423.6 0.99935 0.0286975
5.0 10e-6 1.00e-6 2.285 0.0293966 14.6951 1423.65 0.99935 0.028699
5.0 10e-6 1.00e-6 2.29 0.0294062 14.6953 1423.71 0.99935 0.0287005
5.0 10e-6 1.00e-6 2.295 0.0294159 14.6955 1423.78 0.99935 0.028702
5.0 10e-6 1.00e-6 2.3 0.0294256 14.6957 1423.85 0.99935 0.0287036
5.0 10e-6 1.00e-6 2.305 0.0294353 14.6959 1423.92 0.99935 0.0287051
5.0 10e-6 1.00e-6 2.31 0.029445 14.6961 1424 0.99935 0.0287066
5.0 10e-6 1.00e-6 2.315 0.0294549 14.6964 1424.09 0.99935 0.0287081
5.0 10e-6 1.00e-6 2.32 0.0294647 14.6967 1424.18 0.99935 0.0287096
5.0 10e-6 1.00e-6 2.325 0.0294746 14.6969 1424.27 0.999349 0.028711
5.0 10e-6 1.00e-6 2.33 0.0294845 14.6972 1424.37 0.999349 0.0287125
5.0 10e-6 1.00e-6 2.335 0.0294945 14.6976 1424.48 0.999349 0.028714
5.0 10e-6 1.00e-6 2.34 0.0295045 14.6979 1424.59 0.999349 0.0287155
5.0 10e-6 1.00e-6 2.345 0.0295146 14.6982 1424.7 0.999349 0.028717
5.0 10e-6 1.00e-6 2.35 0.0295247 14.6986 1424.82 0.999349 0.0287184
5.0 10e-6 1.00e-6 2.355 0.0295349 14.6989 1424.95 0.999349 0.0287199
5.0 10e-6 1.00e-6 2.36 0.0295451 14.6993 1425.08 0.999349 0.0287214
5.0 10e-6 1.00e-6 2.365 0.0295553 14.6997 1425.21 0.999349 0.0287228
5.0 10e-6 1.00e-6 2.37 0.0295655 14.7001 1425.35 0.999348 0.0287243
5.0 10e-6 1.00e-6 2.375 0.0295759 14.7005 1425.5 0.999348 0.0287257
5.0 10e-6 1.00e-6 2.38 0.0295862 14.701 1425.64 0.999348 0.0287272
5.0 10e-6 1.00e-6 2.385 0.0295966 14.7014 1425.8 0.999348 0.0287286
5.0 10e-6 1.00e-6 2.39 0.029607 14.7019 1425.95 0.999348 0.02873
5.0 10e-6 1.00e-6 2.395 0.0296175 14.7024 1426.12 0.999348 0.0287315
5.0 10e-6 1.00e-6 2.4 0.029628 14.7029 1426.28 0.999348 0.0287329
5.0 10e-6 1.00e-6 2.405 0.0296385 14.7034 1426.46 0.999348 0.0287343
5.0 10e-6 1.00e-6 2.41 0.0296491 14.7039 1426.63 0.999348 0.0287357
5.0 10e-6 1.00e-6 2.415 0.0296597 14.7044 1426.81 0.999348 0.0287372
5.0 10e-6 1.00e-6 2.42 0.0296704 14.705 1427 0.999348 0.0287386
5.0 10e-6 1.00e-6 2.425 0.0296811 14.7055 1427.18 0.999347 0.02874
5.0 10e-6 1.00e-6 2.43 0.0296918 14.7061 1427.38 0.999347 0.0287414
5.0 10e-6 1.00e-6 2.435 0.0297026 14.7067 1427.58 0.999347 0.0287428
5.0 10e-6 1.00e-6 2.44 0.0297134 14.7073 1427.78 0.999347 0.0287442
5.0 10e-6 1.00e-6 2.445 0.0297242 14.7079 1427.98 0.999347 0.0287456
5.0 10e-6 1.00e-6 2.45 0.0297351 14.7085 1428.19 0.999347 0.028747
5.0 10e-6 1.00e-6 2.455 0.029746 14.7091 1428.41 0.999347 0.0287484
5.0 10e-6 1.00e-6 2.46 0.029757 14.7098 1428.63 0.999347 0.0287498
5.0 10e-6 1.00e-6 2.465 0.0297679 14.7104 1428.85 0.999347 0.0287512
5.0 10e-6 1.00e-6 2.47 0.029779 14.7111 1429.08 0.999347 0.0287525
5.0 10e-6 1.00e-6 2.475 0.02979 14.7118 1429.31 0.999346 0.0287539
5.0 10e-6 1.00e-6 2.48 0.0298011 14.7125 1429.54 0.999346 0.0287553
5.0 10e-6 1.00e-6 2.485 0.0298122 14.7132 1429.78 0.999346 0.0287567
5.0 10e-6 1.00e-6 2.49 0.0298234 14.7139 1430.03 0.999346 0.028758
5.0 10e-6 1.00e-6 2.495 0.0298346 14.7146 1430.27 0.999346 0.0287594
5.0 10e-6 1.00e-6 2.5 0.0298458 14.7153 1430.52 0.999346 0.0287608
5.0 20e-6 0.60e-6 0.5 0.00463884 8.78181 327.649 0.9995 0.0259709
5.0 20e-6 0.60e-6 0.505 0.00490123 9.17975 363.886 0.999508 0.0259791
5.0 20e-6 0.60e-6 0.51 0.00517109 9.57022 402.821 0.999515 0.0259892
5.0 20e-6 0.60e-6 0.515 0.00544667 9.95036 444.242 0.999521 0.0260014
5.0 20e-6 0.60e-6 0.52 0.00572571 10.317 487.784 0.999526 0.026016
5.0 20e-6 0.60e-6 0.525 0.0060054 10.667 532.905 0.999531 0.0260332
5.0 20e-6 0.60e-6 0.53 0.00628235 10.9966 578.866 0.999536 0.026053
5.0 20e-6 0.60e-6 0.535 0.00655267 11.3023 624.729 0.999539 0.0260759
5.0 20e-6 0.60e-6 0.54 0.00681203 11.5805 669.369 0.999542 0.0261019
5.0 20e-6 0.60e-6 0.545 0.00705586 11.8278 711.521 0.999544 0.0261313
5.0 20e-6 0.60e-6 0.55 0.00727957 12.0411 749.848 0.999546 0.0261644
5.0 20e-6 0.60e-6 0.555 0.00747888 12.2177 783.047 0.999547 0.0262015
5.0 20e-6 0.60e-6 0.56 0.00765011 12.3558 809.958 0.999547 0.0262428
5.0 20e-6 0.60e-6 0.565 0.00779052 12.4542 829.677 0.999546 0.0262886
5.0 20e-6 0.60e-6 0.57 0.00789849 12.5129 841.649 0.999545 0.0263393
5.0 20e-6 0.60e-6 0.575 0.0079737 12.5327 845.717 0.999543 0.0263951
5.0 20e-6 0.60e-6 0.58 0.00801712 12.5153 842.129 0.99954 0.0264563
5.0 20e-6 0.60e-6 0.585 0.00803084 12.4632 831.484 0.999537 0.0265233
5.0 20e-6 0.60e-6 0.59 0.0080179 12.3795 814.661 0.999533 0.0265965
5.0 20e-6 0.60e-6 0.595 0.00798197 12.2678 792.711 0.999528 0.026676
5.0 20e-6 0.60e-6 0.6 0.00792708 12.132 766.76 0.999523 0.0267624
5.0 20e-6 0.60e-6 0.605 0.00785735 11.9758 737.914 0.999517 0.0268558
5.0 20e-6 0.60e-6 0.61 0.00777677 11.8032 707.202 0.99951 0.0269566
5.0 20e-6 0.60e-6 0.615 0.00768903 11.6176 675.524 0.999503 0.0270652
5.0 20e-6 0.60e-6 0.62 0.00759744 11.4224 643.635 0.999495 0.0271817
5.0 20e-6 0.60e-6 0.625 0.00750488 11.2206 612.142 0.999486 0.0273064
5.0 20e-6 0.60e-6 0.63 0.00741377 11.0148 581.509 0.999477 0.0274396
5.0 20e-6 0.60e-6 0.635 0.00732611 10.8076 552.075 0.999467 0.0275814
5.0 20e-6 0.60e-6 0.64 0.00724352 10.6008 524.075 0.999456 0.0277319
5.0 20e-6 0.60e-6 0.645 0.00716724 10.3961 497.655 0.999445 0.0278913
5.0 20e-6 0.60e-6 0.65 0.00709823 10.1952 472.892 0.999433 0.0280595
5.0 20e-6 0.60e-6 0.655 0.00703719 9.99915 449.813 0.999421 0.0282366
5.0 20e-6 0.60e-6 0.66 0.0069846 9.80902 428.403 0.999408 0.0284224
5.0 20e-6 0.60e-6 0.665 0.00694076 9.62562 408.62 0.999395 0.0286167
5.0 20e-6 0.60e-6 0.67 0.00690581 9.44962 390.405 0.999381 0.0288193
5.0 20e-6 0.60e-6 0.675 0.00687979 9.28152 373.683 0.999367 0.0290299
5.0 20e-6 0.60e-6 0.68 0.00686263 9.12171 358.375 0.999352 0.029248
5.0 20e-6 0.60e-6 0.685 0.00685418 8.97047 344.398 0.999336 0.0294732
5.0 20e-6 0.60e-6 0.69 0.00685421 8.82798 331.667 0.999321 0.0297048
5.0 20e-6 0.60e-6 0.695 0.00686247 8.69434 320.101 0.999305 0.0299422
5.0 20e-6 0.60e-6 0.7 0.00687864 8.56959 309.62 0.999288 0.0301847
5.0 20e-6 0.60e-6 0.705 0.00690238 8.45369 300.149 0.999272 0.0304315
5.0 20e-6 0.60e-6 0.71 0.00693333 8.34657 291.617 0.999255 0.0306818
5.0 20e-6 0.60e-6 0.715 0.00697111 8.24809 283.957 0.999239 0.0309348
5.0 20e-6 0.60e-6 0.72 0.00701533 8.15809 277.107 0.999222 0.0311895
5.0 20e-6 0.60e-6 0.725 0.00706557 8.07638 271.009 0.999205 0.031445
5.0 20e-6 0.60e-6 0.73 0.00712145 8.00275 265.611 0.999189 0.0317004
5.0 20e-6 0.60e-6 0.735 0.00718257 7.93694 260.864 0.999172 0.0319549
5.0 20e-6 0.60e-6 0.74 0.00724853 7.8787 256.722 0.999156 0.0322075
5.0 20e-6 0.60e-6 0.745 0.00731895 7.82775 253.144 0.99914 0.0324574
5.0 20e-6 0.60e-6 0.75 0.00739345 7.78381 250.092 0.999125 0.0327038
5.0 20e-6 0.60e-6 0.755 0.00747167 7.7466 247.531 0.999109 0.0329461
5.0 20e-6 0.60e-6 0.76 0.00755328 7.71581 245.428 0.999095 0.0331834
5.0 20e-6 0.60e-6 0.765 0.00763794 7.69115 243.754 0.999081 0.0334152
5.0 20e-6 0.60e-6 0.77 0.00772534 7.67231 242.482 0.999067 0.0336409
5.0 20e-6 0.60e-6 0.775 0.00781519 7.65899 241.586 0.999054 0.0338602
5.0 20e-6 0.60e-6 0.78 0.00790721 7.65091 241.042 0.999042 0.0340726
5.0 20e-6 0.60e-6 0.785 0.00800116 7.64776 240.831 0.99903 0.0342777
5.0 20e-6 0.60e-6 0.79 0.00809678 7.64926 240.93 0.999018 0.0344755
5.0 20e-6 0.60e-6 0.795 0.00819386 7.65511 241.322 0.999008 0.0346656
5.0 20e-6 0.60e-6 0.8 0.0082922 7.66505 241.989 0.998998 0.0348481
5.0 20e-6 0.60e-6 0.805 0.00839159 7.67881 242.914 0.998989 0.0350228
5.0 20e-6 0.60e-6 0.81 0.00849188 7.69611 244.082 0.99898 0.0351897
5.0 20e-6 0.60e-6 0.815 0.00859289 7.7167 245.479 0.998972 0.0353491
5.0 20e-6 0.60e-6 0.82 0.00869448 7.74034 247.091 0.998964 0.0355008
5.0 20e-6 0.60e-6 0.825 0.00879651 7.76679 248.905 0.998957 0.0356452
5.0 20e-6 0.60e-6 0.83 0.00889885 7.79581 250.908 0.998951 0.0357823
5.0 20e-6 0.60e-6 0.835 0.00900138 7.82718 253.089 0.998945 0.0359124
5.0 20e-6 0.60e-6 0.84 0.009104 7.86069 255.437 0.99894 0.0360358
5.0 20e-6 0.60e-6 0.845 0.0092066 7.89614 257.939 0.998935 0.0361525
5.0 20e-6 0.60e-6 0.85 0.00930908 7.93334 260.587 0.998931 0.036263
5.0 20e-6 0.60e-6 0.855 0.00941135 7.97209 263.37 0.998927 0.0363675
5.0 20e-6 0.60e-6 0.86 0.00951334 8.01222 266.279 0.998923 0.0364662
5.0 20e-6 0.60e-6 0.865 0.00961496 8.05356 269.303 0.99892 0.0365594
5.0 20e-6 0.60e-6 0.87 0.00971614 8.09595 272.435 0.998917 0.0366474
5.0 20e-6 0.60e-6 0.875 0.0098168 8.13925 275.665 0.998915 0.0367304
5.0 20e-6 0.60e-6 0.88 0.00991688 8.1833 278.984 0.998913 0.0368088
5.0 20e-6 0.60e-6 0.885 0.0100163 8.22798 282.386 0.998911 0.0368827
5.0 20e-6 0.60e-6 0.89 0.0101151 8.27316 285.861 0.998909 0.0369525
5.0 20e-6 0.60e-6 0.895 0.010213 8.31872 289.402 0.998908 0.0370183
5.0 20e-6 0.60e-6 0.9 0.0103102 8.36455 293.003 0.998907 0.0370804
5.0 20e-6 0.60e-6 0.905 0.0104065 8.41055 296.654 0.998906 0.037139
5.0 20e-6 0.60e-6 0.91 0.0105019 8.45662 300.351 0.998905 0.0371944
5.0 20e-6 0.60e-6 0.915 0.0105963 8.50268 304.086 0.998905 0.0372467
5.0 20e-6 0.60e-6 0.92 0.0106898 8.54864 307.852 0.998904 0.0372961
5.0 20e-6 0.60e-6 0.925 0.0107822 8.59442 311.644 0.998904 0.0373429
5.0 20e-6 0.60e-6 0.93 0.0108735 8.63996 315.455 0.998904 0.0373871
5.0 20e-6 0.60e-6 0.935 0.0109637 8.68519 319.281 0.998904 0.037429
5.0 20e-6 0.60e-6 0.94 0.0110528 8.73005 323.115 0.998904 0.0374687
5.0 20e-6 0.60e-6 0.945 0.0111408 8.7745 326.953 0.998904 0.0375063
5.0 20e-6 0.60e-6 0.95 0.0112275 8.81848 330.789 0.998904 0.0375419
5.0 20e-6 0.60e-6 0.955 0.0113131 8.86195 334.619 0.998904 0.0375758
5.0 20e-6 0.60e-6 0.96 0.0113974 8.90488 338.44 0.998905 0.037608
5.0 20e-6 0.60e-6 0.965 0.0114804 8.94722 342.245 0.998905 0.0376387
5.0 20e-6 0.60e-6 0.97 0.0115622 8.98896 346.032 0.998905 0.0376678
5.0 20e-6 0.60e-6 0.975 0.0116428 9.03006 349.798 0.998906 0.0376956
5.0 20e-6 0.60e-6 0.98 0.011722 9.0705 353.538 0.998906 0.0377221
5.0 20e-6 0.60e-6 0.985 0.0118 9.11027 357.25 0.998907 0.0377475
5.0 20e-6 0.60e-6 0.99 0.0118767 9.14934 360.93 0.998907 0.0377717
5.0 20e-6 0.60e-6 0.995 0.011952 9.18771 364.576 0.998908 0.0377948
5.0 20e-6 0.60e-6 1 0.0120261 9.22537 368.186 0.998909 0.037817
5.0 20e-6 0.60e-6 1.005 0.0120989 9.2623 371.758 0.998909 0.0378383
5.0 20e-6 0.60e-6 1.01 0.0121704 9.29851 375.288 0.99891 0.0378587
5.0 20e-6 0.60e-6 1.015 0.0122406 9.33399 378.777 0.99891 0.0378783
5.0 20e-6 0.60e-6 1.02 0.0123096 9.36874 382.221 0.998911 0.0378972
5.0 20e-6 0.60e-6 1.025 0.0123772 9.40276 385.619 0.998911 0.0379154
5.0 20e-6 0.60e-6 1.03 0.0124436 9.43605 388.971 0.998912 0.0379329
5.0 20e-6 0.60e-6 1.035 0.0125088 9.46861 392.275 0.998912 0.0379498
5.0 20e-6 0.60e-6 1.04 0.0125727 9.50046 395.53 0.998913 0.0379661
5.0 20e-6 0.60e-6 1.045 0.0126354 9.5316 398.736 0.998913 0.0379819
