N_W_m N_L_m P_W_m P_L_m VCM NFmin_dB NF_dB Rn SOpt_real SOpt_imag
5e-6 0.36e-6 2e-6 0.28e-6 1.10 0.184065 34.2327 132447 0.999842 0.0168538
5e-6 0.36e-6 2e-6 0.28e-6 1.15 0.19479 34.7604 149566 0.999845 0.0167597
5e-6 0.36e-6 2e-6 0.36e-6 0.55 0.0901374 29.9986 49932.4 0.999901 0.0125214
5e-6 0.36e-6 2e-6 0.36e-6 0.60 0.0760652 28.2509 33372.5 0.999888 0.0130636
5e-6 0.36e-6 2e-6 0.36e-6 0.65 0.0526898 24.7433 14853.1 0.999866 0.0136516
5e-6 0.36e-6 2e-6 0.36e-6 0.70 0.0328488 20.3742 5399.68 0.999831 0.0140706
5e-6 0.36e-6 2e-6 0.36e-6 0.75 0.0307863 19.5295 4436.35 0.999814 0.0145976
5e-6 0.36e-6 2e-6 0.36e-6 0.80 0.0609166 24.9787 15682.9 0.999823 0.0162809
5e-6 0.36e-6 2e-6 0.36e-6 0.85 0.0925339 28.3176 33889.1 0.999826 0.0168854
5e-6 0.36e-6 2e-6 0.36e-6 0.90 0.12116 30.5034 56091 0.999827 0.0172237
5e-6 0.36e-6 2e-6 0.36e-6 0.95 0.144409 31.9514 78306.3 0.999827 0.0174113
5e-6 0.36e-6 2e-6 0.36e-6 1.00 0.161739 32.9171 97819.1 0.999828 0.0174836
5e-6 0.36e-6 2e-6 0.36e-6 1.05 0.174447 33.6016 114527 0.99983 0.0174611
5e-6 0.36e-6 2e-6 0.36e-6 1.10 0.184841 34.1691 130520 0.999833 0.0173549
5e-6 0.36e-6 2e-6 0.36e-6 1.15 0.194626 34.7044 147650 0.999837 0.0171815
5e-6 0.36e-6 2e-6 0.50e-6 0.55 0.0734507 27.1019 25603.1 0.999866 0.0142029
5e-6 0.36e-6 2e-6 0.50e-6 0.60 0.0654172 25.8963 19384.8 0.999853 0.0147348
5e-6 0.36e-6 2e-6 0.50e-6 0.65 0.0489857 23.1682 10319.6 0.999829 0.015281
5e-6 0.36e-6 2e-6 0.50e-6 0.70 0.0319375 19.3211 4226.21 0.999804 0.0147704
5e-6 0.36e-6 2e-6 0.50e-6 0.75 0.0554852 23.766 11849.9 0.999805 0.01678
5e-6 0.36e-6 2e-6 0.50e-6 0.80 0.0884339 27.4681 27859 0.999807 0.0177045
5e-6 0.36e-6 2e-6 0.50e-6 0.85 0.11581 29.6323 45887.4 0.999805 0.0181983
5e-6 0.36e-6 2e-6 0.50e-6 0.90 0.136777 30.9937 62799.3 0.999804 0.0184898
5e-6 0.36e-6 2e-6 0.50e-6 0.95 0.152704 31.9382 78067.7 0.999804 0.0186315
5e-6 0.36e-6 2e-6 0.50e-6 1.00 0.165057 32.6679 92360.1 0.999806 0.0186433
5e-6 0.36e-6 2e-6 0.50e-6 1.05 0.175265 33.3025 106900 0.999809 0.0185414
5e-6 0.36e-6 2e-6 0.50e-6 1.10 0.184547 33.9113 122995 0.999815 0.0183387
5e-6 0.36e-6 2e-6 0.50e-6 1.15 0.193786 34.5151 141349 0.999821 0.018064
5e-6 0.36e-6 10e-6 0.28e-6 0.55 0.115392 29.4264 43753.9 0.999527 0.0297674
5e-6 0.36e-6 10e-6 0.28e-6 0.60 0.108074 28.721 37186.7 0.999508 0.0302762
5e-6 0.36e-6 10e-6 0.28e-6 0.65 0.0941154 27.3464 27083.4 0.999485 0.0308345
5e-6 0.36e-6 10e-6 0.28e-6 0.70 0.0712274 24.7487 14868.9 0.999453 0.0313553
5e-6 0.36e-6 10e-6 0.28e-6 0.75 0.0487544 21.3239 6730.28 0.999413 0.0317331
5e-6 0.36e-6 10e-6 0.28e-6 0.80 0.0317475 17.5841 2815.98 0.999368 0.0317007
5e-6 0.36e-6 10e-6 0.28e-6 0.85 0.0195032 13.5277 1076.3 0.999369 0.0290705
5e-6 0.36e-6 10e-6 0.28e-6 0.90 0.0292004 16.8248 2356.3 0.999389 0.0305893
5e-6 0.36e-6 10e-6 0.28e-6 0.95 0.0472444 20.8566 6038.7 0.999425 0.0311244
5e-6 0.36e-6 10e-6 0.28e-6 1.00 0.0725105 24.5883 14328 0.999459 0.031055
5e-6 0.36e-6 10e-6 0.28e-6 1.05 0.104241 27.8472 30399.7 0.999488 0.0307384
5e-6 0.36e-6 10e-6 0.28e-6 1.10 0.129503 29.9176 48999 0.999514 0.0301976
5e-6 0.36e-6 10e-6 0.28e-6 1.15 0.142635 31.0083 63003.5 0.999541 0.0294368
5e-6 0.36e-6 10e-6 0.36e-6 0.55 0.0967814 26.5898 22743.8 0.999354 0.0345386
5e-6 0.36e-6 10e-6 0.36e-6 0.60 0.0909616 25.962 19676 0.999333 0.0350272
5e-6 0.36e-6 10e-6 0.36e-6 0.65 0.0809671 24.8372 15174.8 0.999306 0.0355559
5e-6 0.36e-6 10e-6 0.36e-6 0.70 0.0635998 22.6343 9117.6 0.999271 0.0360217
5e-6 0.36e-6 10e-6 0.36e-6 0.75 0.0441901 19.4363 4339.96 0.999226 0.0362297
5e-6 0.36e-6 10e-6 0.36e-6 0.80 0.027175 15.3891 1678.85 0.999221 0.0344119
5e-6 0.36e-6 10e-6 0.36e-6 0.85 0.0338713 17.2402 2597.72 0.999278 0.0338067
5e-6 0.36e-6 10e-6 0.36e-6 0.90 0.0562988 21.5319 7062.68 0.99931 0.0345823
5e-6 0.36e-6 10e-6 0.36e-6 0.95 0.0828869 24.9335 15516.3 0.999341 0.0345558
5e-6 0.36e-6 10e-6 0.36e-6 1.00 0.108917 27.4622 27815.3 0.99937 0.0342046
5e-6 0.36e-6 10e-6 0.36e-6 1.05 0.126067 28.9906 39569.6 0.9994 0.0335716
5e-6 0.36e-6 10e-6 0.36e-6 1.10 0.135579 29.9778 49682.1 0.999435 0.0326559
5e-6 0.36e-6 10e-6 0.36e-6 1.15 0.143322 30.8822 61196.5 0.999476 0.0315115
5e-6 0.36e-6 10e-6 0.50e-6 0.55 0.0799399 22.9603 9830.95 0.998985 0.0429116
5e-6 0.36e-6 10e-6 0.50e-6 0.60 0.0757226 22.4506 8736.62 0.998959 0.0433687
5e-6 0.36e-6 10e-6 0.50e-6 0.65 0.0695626 21.6648 7282.33 0.998928 0.0438483
5e-6 0.36e-6 10e-6 0.50e-6 0.70 0.0581016 20.0787 5038.92 0.99889 0.044203
5e-6 0.36e-6 10e-6 0.50e-6 0.75 0.0423441 17.4333 2717.52 0.99886 0.043835
5e-6 0.36e-6 10e-6 0.50e-6 0.80 0.0351345 15.9764 1928.98 0.999022 0.0392042
5e-6 0.36e-6 10e-6 0.50e-6 0.85 0.0617761 20.7934 5949.7 0.999048 0.040803
5e-6 0.36e-6 10e-6 0.50e-6 0.90 0.0870986 23.8374 12042.9 0.999079 0.0409276
5e-6 0.36e-6 10e-6 0.50e-6 0.95 0.108124 25.8951 19372.1 0.99911 0.0406342
5e-6 0.36e-6 10e-6 0.50e-6 1.00 0.121957 27.2464 26461.8 0.999148 0.0399718
5e-6 0.36e-6 10e-6 0.50e-6 1.05 0.13012 28.2547 33390.7 0.999197 0.0389373
5e-6 0.36e-6 10e-6 0.50e-6 1.10 0.136158 29.2352 41861.5 0.999258 0.0375417
5e-6 0.36e-6 10e-6 0.50e-6 1.15 0.142441 30.2998 53506.2 0.999325 0.035903
5e-6 0.36e-6 20e-6 0.28e-6 0.55 0.113514 27.0701 25399.7 0.998573 0.0524409
5e-6 0.36e-6 20e-6 0.28e-6 0.60 0.107939 26.563 22594.8 0.998545 0.0529015
5e-6 0.36e-6 20e-6 0.28e-6 0.65 0.0999431 25.8022 18955.4 0.998512 0.0534019
5e-6 0.36e-6 20e-6 0.28e-6 0.70 0.0861012 24.4117 13748.3 0.998477 0.0538533
5e-6 0.36e-6 20e-6 0.28e-6 0.75 0.0671481 22.1842 8211.71 0.998438 0.0541578
5e-6 0.36e-6 20e-6 0.28e-6 0.80 0.0480834 19.2839 4186.85 0.998399 0.0541765
5e-6 0.36e-6 20e-6 0.28e-6 0.85 0.0312752 15.7088 1810.16 0.99838 0.0532879
5e-6 0.36e-6 20e-6 0.28e-6 0.90 0.0196384 12.026 746.786 0.998558 0.0477283
5e-6 0.36e-6 20e-6 0.28e-6 0.95 0.030523 15.7047 1808.61 0.99861 0.0488861
5e-6 0.36e-6 20e-6 0.28e-6 1.00 0.0484806 19.7276 4643.24 0.99869 0.0487613
5e-6 0.36e-6 20e-6 0.28e-6 1.05 0.0740332 23.5728 11326.2 0.998771 0.0480281
5e-6 0.36e-6 20e-6 0.28e-6 1.10 0.0986826 26.3649 21588.1 0.998848 0.0468689
5e-6 0.36e-6 20e-6 0.28e-6 1.15 0.111582 27.8386 30331.6 0.998931 0.0452923
5e-6 0.36e-6 20e-6 0.36e-6 0.55 0.0963486 24.1273 12870.6 0.997994 0.061935
5e-6 0.36e-6 20e-6 0.36e-6 0.60 0.091415 23.6359 11488.1 0.997962 0.0623568
5e-6 0.36e-6 20e-6 0.36e-6 0.65 0.0850803 22.9645 9835.29 0.997926 0.0628044
5e-6 0.36e-6 20e-6 0.36e-6 0.70 0.0747561 21.7989 7508.36 0.997888 0.063175
5e-6 0.36e-6 20e-6 0.36e-6 0.75 0.0596859 19.8425 4767.16 0.997849 0.063322
5e-6 0.36e-6 20e-6 0.36e-6 0.80 0.0425889 17.0229 2466.76 0.997826 0.062829
5e-6 0.36e-6 20e-6 0.36e-6 0.85 0.0255364 12.9763 941.486 0.998169 0.0550987
5e-6 0.36e-6 20e-6 0.36e-6 0.90 0.0382039 16.4283 2145.17 0.998226 0.0559871
5e-6 0.36e-6 20e-6 0.36e-6 0.95 0.0593179 20.3044 5308.88 0.998307 0.0559049
5e-6 0.36e-6 20e-6 0.36e-6 1.00 0.0825307 23.4032 10888.7 0.998396 0.0550525
5e-6 0.36e-6 20e-6 0.36e-6 1.05 0.0992352 25.3828 17205.7 0.998492 0.0536759
5e-6 0.36e-6 20e-6 0.36e-6 1.10 0.107369 26.5947 22761.3 0.998605 0.0517689
5e-6 0.36e-6 20e-6 0.36e-6 1.15 0.112955 27.6841 29266.8 0.998733 0.0494284
5e-6 0.36e-6 20e-6 0.50e-6 0.55 0.0803191 20.381 5400.05 0.996738 0.0785651
5e-6 0.36e-6 20e-6 0.50e-6 0.60 0.076282 19.9323 4865.05 0.9967 0.0789275
5e-6 0.36e-6 20e-6 0.50e-6 0.65 0.0717256 19.3942 4292.24 0.996659 0.0792928
5e-6 0.36e-6 20e-6 0.50e-6 0.70 0.0649565 18.5469 3522.55 0.99662 0.0795264
5e-6 0.36e-6 20e-6 0.50e-6 0.75 0.0543391 17.0734 2494.72 0.996597 0.0793365
5e-6 0.36e-6 20e-6 0.50e-6 0.80 0.0401003 14.7104 1427.05 0.996732 0.0766818
5e-6 0.36e-6 20e-6 0.50e-6 0.85 0.0437124 15.6297 1775.76 0.997374 0.068403
5e-6 0.36e-6 20e-6 0.50e-6 0.90 0.0658827 19.2592 4160.99 0.997447 0.0688057
5e-6 0.36e-6 20e-6 0.50e-6 0.95 0.0851502 21.7196 7370.39 0.997551 0.0680126
5e-6 0.36e-6 20e-6 0.50e-6 1.00 0.0979287 23.3301 10702.4 0.997679 0.0665307
5e-6 0.36e-6 20e-6 0.50e-6 1.05 0.104576 24.4833 13973.4 0.997841 0.0643565
5e-6 0.36e-6 20e-6 0.50e-6 1.10 0.108728 25.6115 18134.8 0.998038 0.0614972
5e-6 0.36e-6 20e-6 0.50e-6 1.15 0.112853 26.8897 24360.1 0.998253 0.0581758
5e-6 0.36e-6 30e-6 0.28e-6 0.55 0.112552 25.5488 17865.7 0.997111 0.0750048
5e-6 0.36e-6 30e-6 0.28e-6 0.60 0.107348 25.0968 16094.8 0.997075 0.0754173
5e-6 0.36e-6 30e-6 0.28e-6 0.65 0.100889 24.5017 14027.3 0.997036 0.0758597
5e-6 0.36e-6 30e-6 0.28e-6 0.70 0.0909407 23.5426 11237.5 0.996996 0.0762407
5e-6 0.36e-6 30e-6 0.28e-6 0.75 0.0762826 21.98 7826.53 0.99696 0.0764602
5e-6 0.36e-6 30e-6 0.28e-6 0.80 0.0588496 19.742 4654.77 0.996932 0.0763962
5e-6 0.36e-6 30e-6 0.28e-6 0.85 0.0411874 16.7681 2322.27 0.996926 0.0757052
5e-6 0.36e-6 30e-6 0.28e-6 0.90 0.0239893 12.4926 836.577 0.997174 0.070607
5e-6 0.36e-6 30e-6 0.28e-6 0.95 0.0241984 12.7306 886.658 0.997498 0.0661156
5e-6 0.36e-6 30e-6 0.28e-6 1.00 0.0390577 16.8478 2367.03 0.997605 0.0663763
5e-6 0.36e-6 30e-6 0.28e-6 1.05 0.0604402 20.8257 5990.55 0.997753 0.0652526
5e-6 0.36e-6 30e-6 0.28e-6 1.10 0.0825872 23.8928 12190.8 0.997905 0.0634822
5e-6 0.36e-6 30e-6 0.28e-6 1.15 0.0943111 25.5476 17869.6 0.998071 0.0610965
5e-6 0.36e-6 30e-6 0.36e-6 0.55 0.0960727 22.5733 8974.79 0.995894 0.0891602
5e-6 0.36e-6 30e-6 0.36e-6 0.60 0.0913021 22.1182 8076.86 0.995855 0.0895153
5e-6 0.36e-6 30e-6 0.36e-6 0.65 0.0857992 21.5585 7094.08 0.995813 0.0898819
5e-6 0.36e-6 30e-6 0.36e-6 0.70 0.0780254 20.7201 5839.78 0.995774 0.0901532
5e-6 0.36e-6 30e-6 0.36e-6 0.75 0.0665412 19.3555 4251.7 0.995745 0.090187
5e-6 0.36e-6 30e-6 0.36e-6 0.80 0.0516786 17.2577 2603.84 0.995741 0.0896934
5e-6 0.36e-6 30e-6 0.36e-6 0.85 0.0347037 14.122 1239.39 0.995908 0.0867451
5e-6 0.36e-6 30e-6 0.36e-6 0.90 0.0306793 13.3569 1031.54 0.996705 0.0767823
5e-6 0.36e-6 30e-6 0.36e-6 0.95 0.0491684 17.4774 2743.01 0.996814 0.0771284
5e-6 0.36e-6 30e-6 0.36e-6 1.00 0.0696211 20.7509 5885.31 0.996986 0.0758034
5e-6 0.36e-6 30e-6 0.36e-6 1.05 0.0848011 22.9009 9687.94 0.99718 0.0736924
5e-6 0.36e-6 30e-6 0.36e-6 1.10 0.091686 24.2002 13085.6 0.997409 0.0708038
5e-6 0.36e-6 30e-6 0.36e-6 1.15 0.0958571 25.3699 17147.5 0.99767 0.0672781
5e-6 0.36e-6 30e-6 0.50e-6 0.55 0.0804152 18.7982 3729.09 0.993244 0.113895
5e-6 0.36e-6 30e-6 0.50e-6 0.60 0.0763623 18.3637 3369.27 0.9932 0.114163
5e-6 0.36e-6 30e-6 0.50e-6 0.65 0.0720461 17.8741 3004.75 0.993156 0.114414
5e-6 0.36e-6 30e-6 0.50e-6 0.70 0.0665496 17.2157 2575.04 0.993124 0.11451
5e-6 0.36e-6 30e-6 0.50e-6 0.75 0.0585355 16.1787 2017.53 0.993123 0.114204
5e-6 0.36e-6 30e-6 0.50e-6 0.80 0.0471089 14.4983 1354.32 0.993246 0.112544
5e-6 0.36e-6 30e-6 0.50e-6 0.85 0.0362287 12.6408 866.434 0.994893 0.0960589
5e-6 0.36e-6 30e-6 0.50e-6 0.90 0.0559277 16.4491 2152.34 0.995039 0.0964391
5e-6 0.36e-6 30e-6 0.50e-6 0.95 0.0733691 19.0444 3953.47 0.995243 0.0952078
5e-6 0.36e-6 30e-6 0.50e-6 1.00 0.0847597 20.7281 5849.92 0.995506 0.092922
5e-6 0.36e-6 30e-6 0.50e-6 1.05 0.0902271 21.9144 7704.19 0.99584 0.0896249
5e-6 0.36e-6 30e-6 0.50e-6 1.10 0.0932771 23.0911 10119.3 0.996247 0.0853217
5e-6 0.36e-6 30e-6 0.50e-6 1.15 0.0962097 24.4642 13903.8 0.996688 0.0803382
5e-6 0.50e-6 0.66e-6 0.28e-6 0.55 0.10601 33.5384 112877 0.999949 0.00894921
5e-6 0.50e-6 0.66e-6 0.28e-6 0.60 0.0904055 31.9278 77886.1 0.999943 0.00931102
5e-6 0.50e-6 0.66e-6 0.28e-6 0.65 0.0658799 28.73 37271.4 0.99993 0.00995103
5e-6 0.50e-6 0.66e-6 0.28e-6 0.70 0.04281 24.2551 13268.9 0.999904 0.0108744
5e-6 0.50e-6 0.66e-6 0.28e-6 0.75 0.0305587 20.388 5417.08 0.999861 0.012175
5e-6 0.50e-6 0.66e-6 0.28e-6 0.80 0.0615501 25.3405 17050 0.999848 0.0148497
5e-6 0.50e-6 0.66e-6 0.28e-6 0.85 0.0884497 27.5444 28354.2 0.999826 0.0165944
5e-6 0.50e-6 0.66e-6 0.28e-6 0.90 0.109006 28.8309 38146.7 0.999814 0.0175251
5e-6 0.50e-6 0.66e-6 0.28e-6 0.95 0.125134 29.736 46997.7 0.999806 0.0180556
5e-6 0.50e-6 0.66e-6 0.28e-6 1.00 0.138435 30.4463 55356.3 0.999803 0.0183597
5e-6 0.50e-6 0.66e-6 0.28e-6 1.05 0.149743 31.0308 63338.5 0.999801 0.0185325
5e-6 0.50e-6 0.66e-6 0.28e-6 1.10 0.159614 31.5279 71026.2 0.999801 0.0186253
5e-6 0.50e-6 0.66e-6 0.28e-6 1.15 0.168563 31.9682 78610.3 0.999801 0.0186658
5e-6 0.50e-6 0.66e-6 0.36e-6 0.55 0.087196 31.5429 71276.5 0.999943 0.00926575
5e-6 0.50e-6 0.66e-6 0.36e-6 0.60 0.0764201 30.1874 52154.1 0.999937 0.00962614
5e-6 0.50e-6 0.66e-6 0.36e-6 0.65 0.0583375 27.428 27604.2 0.999923 0.0102621
5e-6 0.50e-6 0.66e-6 0.36e-6 0.70 0.0388645 23.238 10487.9 0.999895 0.011123
5e-6 0.50e-6 0.66e-6 0.36e-6 0.75 0.0517791 24.7152 14757 0.999872 0.0132011
5e-6 0.50e-6 0.66e-6 0.36e-6 0.80 0.0790201 27.2168 26290.6 0.999845 0.0155493
5e-6 0.50e-6 0.66e-6 0.36e-6 0.85 0.0992539 28.3877 34441 0.999823 0.0169487
5e-6 0.50e-6 0.66e-6 0.36e-6 0.90 0.114903 29.1933 41470.9 0.99981 0.0177949
5e-6 0.50e-6 0.66e-6 0.36e-6 0.95 0.12805 29.8663 48429.9 0.999802 0.0182948
5e-6 0.50e-6 0.66e-6 0.36e-6 1.00 0.139566 30.4623 55561.4 0.999798 0.0185789
5e-6 0.50e-6 0.66e-6 0.36e-6 1.05 0.149904 30.9987 62872.2 0.999797 0.0187311
5e-6 0.50e-6 0.66e-6 0.36e-6 1.10 0.159415 31.4891 70393.7 0.999797 0.0187996
5e-6 0.50e-6 0.66e-6 0.36e-6 1.15 0.168367 31.9433 78159.7 0.999798 0.0188132
5e-6 0.50e-6 0.66e-6 0.50e-6 0.55 0.069873 29.0232 39878.2 0.999932 0.00982166
5e-6 0.50e-6 0.66e-6 0.50e-6 0.60 0.063979 28.0811 32091.5 0.999925 0.0101794
5e-6 0.50e-6 0.66e-6 0.50e-6 0.65 0.0524879 26.0147 19922.5 0.999911 0.010803
5e-6 0.50e-6 0.66e-6 0.50e-6 0.70 0.03891 22.8037 9485.07 0.999884 0.0117693
5e-6 0.50e-6 0.66e-6 0.50e-6 0.75 0.0676019 26.5888 22744.2 0.999865 0.0142107
5e-6 0.50e-6 0.66e-6 0.50e-6 0.80 0.0877586 27.7863 29981 0.999836 0.0161401
5e-6 0.50e-6 0.66e-6 0.50e-6 0.85 0.10338 28.5208 35514.4 0.999815 0.0174181
5e-6 0.50e-6 0.66e-6 0.50e-6 0.90 0.116767 29.1625 41177.1 0.999801 0.0182278
5e-6 0.50e-6 0.66e-6 0.50e-6 0.95 0.128787 29.7741 47411.7 0.999794 0.0187073
5e-6 0.50e-6 0.66e-6 0.50e-6 1.00 0.139719 30.3538 54188.4 0.99979 0.0189708
5e-6 0.50e-6 0.66e-6 0.50e-6 1.05 0.149764 30.8972 61418.7 0.99979 0.0190974
5e-6 0.50e-6 0.66e-6 0.50e-6 1.10 0.159131 31.4064 69065.4 0.99979 0.0191346
5e-6 0.50e-6 0.66e-6 0.50e-6 1.15 0.168021 31.8833 77086.4 0.999792 0.0191137
5e-6 0.50e-6 2e-6 0.28e-6 0.55 0.12122 33.6434 115638 0.999916 0.0120042
5e-6 0.50e-6 2e-6 0.28e-6 0.60 0.109078 32.5535 89962.5 0.99991 0.0123593
5e-6 0.50e-6 2e-6 0.28e-6 0.65 0.0880831 30.3419 54043 0.999897 0.0129907
5e-6 0.50e-6 2e-6 0.28e-6 0.70 0.0602727 26.4449 22001.5 0.999872 0.0139097
5e-6 0.50e-6 2e-6 0.28e-6 0.75 0.0391404 21.9355 7757.28 0.99983 0.0149457
5e-6 0.50e-6 2e-6 0.28e-6 0.80 0.0261394 17.7236 2910.07 0.999774 0.0156599
5e-6 0.50e-6 2e-6 0.28e-6 0.85 0.049675 22.4359 8710.39 0.999767 0.0183149
5e-6 0.50e-6 2e-6 0.28e-6 0.90 0.0769987 25.6009 18106.1 0.999754 0.0198318
5e-6 0.50e-6 2e-6 0.28e-6 0.95 0.102067 27.7297 29591.4 0.999751 0.0204491
5e-6 0.50e-6 2e-6 0.28e-6 1.00 0.12294 29.1886 41425.2 0.999751 0.020739
5e-6 0.50e-6 2e-6 0.28e-6 1.05 0.138623 30.1563 51776 0.999752 0.0208601
5e-6 0.50e-6 2e-6 0.28e-6 1.10 0.149929 30.8092 60183.7 0.999753 0.0208725
5e-6 0.50e-6 2e-6 0.28e-6 1.15 0.159046 31.3227 67744.8 0.999757 0.0208048
5e-6 0.50e-6 2e-6 0.36e-6 0.55 0.0982957 31.1413 64974.5 0.999899 0.0129619
5e-6 0.50e-6 2e-6 0.36e-6 0.60 0.0895833 30.193 52219.6 0.999892 0.013313
5e-6 0.50e-6 2e-6 0.36e-6 0.65 0.0749297 28.3435 34092.9 0.999878 0.0139377
5e-6 0.50e-6 2e-6 0.36e-6 0.70 0.0533393 24.8831 15340.7 0.99985 0.0148377
5e-6 0.50e-6 2e-6 0.36e-6 0.75 0.0344881 20.4807 5534.93 0.999806 0.015656
5e-6 0.50e-6 2e-6 0.36e-6 0.80 0.0460578 22.1738 8197.47 0.999783 0.0174679
5e-6 0.50e-6 2e-6 0.36e-6 0.85 0.0747556 25.5552 17915.8 0.999758 0.019692
5e-6 0.50e-6 2e-6 0.36e-6 0.90 0.0984997 27.4691 27864.6 0.999746 0.0206733
5e-6 0.50e-6 2e-6 0.36e-6 0.95 0.11648 28.6851 36884.2 0.99974 0.0211612
5e-6 0.50e-6 2e-6 0.36e-6 1.00 0.129982 29.5261 44776.3 0.999738 0.0213831
5e-6 0.50e-6 2e-6 0.36e-6 1.05 0.140583 30.1707 51949 0.999739 0.0214377
5e-6 0.50e-6 2e-6 0.36e-6 1.10 0.149826 30.7344 59155.8 0.999742 0.0213739
5e-6 0.50e-6 2e-6 0.36e-6 1.15 0.158691 31.2703 66931.1 0.999747 0.0212264
5e-6 0.50e-6 2e-6 0.50e-6 0.55 0.0780001 27.9217 30932.6 0.999864 0.0146442
5e-6 0.50e-6 2e-6 0.50e-6 0.60 0.072548 27.1952 26160.2 0.999856 0.0149888
5e-6 0.50e-6 2e-6 0.50e-6 0.65 0.0640253 25.8971 19388.1 0.99984 0.0156013
5e-6 0.50e-6 2e-6 0.50e-6 0.70 0.0488121 23.1847 10359 0.999811 0.016446
5e-6 0.50e-6 2e-6 0.50e-6 0.75 0.0364985 20.1887 5171.7 0.999778 0.0168031
5e-6 0.50e-6 2e-6 0.50e-6 0.80 0.0678082 24.7855 14998 0.999756 0.0195763
5e-6 0.50e-6 2e-6 0.50e-6 0.85 0.0906608 26.6522 23078.1 0.999731 0.0211474
5e-6 0.50e-6 2e-6 0.50e-6 0.90 0.107423 27.7768 29913.6 0.999717 0.0219698
5e-6 0.50e-6 2e-6 0.50e-6 0.95 0.120378 28.6005 36171.3 0.999711 0.0223888
5e-6 0.50e-6 2e-6 0.50e-6 1.00 0.13102 29.2883 42386.6 0.99971 0.0225443
5e-6 0.50e-6 2e-6 0.50e-6 1.05 0.140348 29.9159 48985.2 0.999713 0.0225179
5e-6 0.50e-6 2e-6 0.50e-6 1.10 0.149108 30.523 56341.9 0.99972 0.0223572
5e-6 0.50e-6 2e-6 0.50e-6 1.15 0.157806 31.1178 64619.4 0.999727 0.0221084
5e-6 0.50e-6 10e-6 0.28e-6 0.55 0.117622 29.7962 47647.4 0.999515 0.0302062
5e-6 0.50e-6 10e-6 0.28e-6 0.60 0.111234 29.252 42029.1 0.999504 0.0305227
5e-6 0.50e-6 10e-6 0.28e-6 0.65 0.103351 28.4701 35096.1 0.999482 0.0311066
5e-6 0.50e-6 10e-6 0.28e-6 0.70 0.090916 27.0828 25485.4 0.999448 0.0319677
5e-6 0.50e-6 10e-6 0.28e-6 0.75 0.0721191 24.6842 14648.6 0.9994 0.0329589
5e-6 0.50e-6 10e-6 0.28e-6 0.80 0.051759 21.4224 6885.71 0.999342 0.0337919
5e-6 0.50e-6 10e-6 0.28e-6 0.85 0.0335964 17.4642 2737.84 0.999284 0.0339039
5e-6 0.50e-6 10e-6 0.28e-6 0.90 0.0236566 14.3524 1311.76 0.999286 0.0318342
5e-6 0.50e-6 10e-6 0.28e-6 0.95 0.0426332 19.0356 3953.16 0.999283 0.0344237
5e-6 0.50e-6 10e-6 0.28e-6 1.00 0.0659385 22.6607 9173.73 0.999309 0.0348719
5e-6 0.50e-6 10e-6 0.28e-6 1.05 0.0921188 25.5762 17999.3 0.999339 0.0346897
5e-6 0.50e-6 10e-6 0.28e-6 1.10 0.111184 27.3153 26888.6 0.999367 0.0342036
5e-6 0.50e-6 10e-6 0.28e-6 1.15 0.121572 28.2559 33403.5 0.999398 0.033472
5e-6 0.50e-6 10e-6 0.36e-6 0.55 0.0984056 26.8838 24340.2 0.999342 0.0349775
5e-6 0.50e-6 10e-6 0.36e-6 0.60 0.0928772 26.3507 21522.9 0.999328 0.035275
5e-6 0.50e-6 10e-6 0.36e-6 0.65 0.0864963 25.6419 18274.2 0.999303 0.0358334
5e-6 0.50e-6 10e-6 0.36e-6 0.70 0.0771888 24.4689 13936.6 0.999264 0.0366559
5e-6 0.50e-6 10e-6 0.36e-6 0.75 0.0626218 22.3916 8619.16 0.99921 0.0375737
5e-6 0.50e-6 10e-6 0.36e-6 0.80 0.0448952 19.2828 4187.31 0.999148 0.0381577
5e-6 0.50e-6 10e-6 0.36e-6 0.85 0.0276778 15.0971 1566.41 0.999183 0.0350202
5e-6 0.50e-6 10e-6 0.36e-6 0.90 0.0480258 19.5073 4412.21 0.999173 0.0374607
5e-6 0.50e-6 10e-6 0.36e-6 0.95 0.0716182 22.8029 9480.18 0.999183 0.0382124
5e-6 0.50e-6 10e-6 0.36e-6 1.00 0.0924665 25.0568 15963.8 0.999208 0.0380763
5e-6 0.50e-6 10e-6 0.36e-6 1.05 0.105717 26.3774 21654.7 0.999239 0.037533
5e-6 0.50e-6 10e-6 0.36e-6 1.10 0.113887 27.2697 26605.8 0.999278 0.036663
5e-6 0.50e-6 10e-6 0.36e-6 1.15 0.121327 28.1158 32339.9 0.999325 0.0355459
5e-6 0.50e-6 10e-6 0.50e-6 0.55 0.0809443 23.1625 10301.8 0.998969 0.0433506
5e-6 0.50e-6 10e-6 0.50e-6 0.60 0.0764713 22.6674 9186.34 0.998952 0.0436193
5e-6 0.50e-6 10e-6 0.50e-6 0.65 0.071739 22.0775 8013.24 0.998922 0.0441384
5e-6 0.50e-6 10e-6 0.50e-6 0.70 0.0655832 21.2117 6555.75 0.998877 0.0448979
5e-6 0.50e-6 10e-6 0.50e-6 0.75 0.0556201 19.6684 4580.07 0.998817 0.0456665
5e-6 0.50e-6 10e-6 0.50e-6 0.80 0.0412598 17.0898 2507.01 0.998787 0.0452384
