VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro Rin_CG_est_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 0.30e-6 1.00e-6 1.68 1.68 5 0 1.42939E-05 0.0476465 0.0714697 2.22383E-05 1.7173E-07 1.55579 5823080 129.495 44967.5 0.00429534 26.4889 22229 0.999921 0.000644494 0.999921
5.0 0.30e-6 1.00e-6 1.685 1.685 5 0 1.44059E-05 0.0480195 0.0720293 2.22991E-05 1.72571E-07 1.54792 5794720 129.217 44844.9 0.00429834 26.4855 22211.4 0.999921 0.000644582 0.999921
5.0 0.30e-6 1.00e-6 1.69 1.69 5 0 1.45181E-05 0.0483936 0.0725903 2.23596E-05 1.73411E-07 1.54012 5766630 128.94 44723.4 0.0043014 26.4821 22194.1 0.999921 0.000644668 0.999921
5.0 0.30e-6 1.00e-6 1.695 1.695 5 0 1.46306E-05 0.0487686 0.0731529 2.242E-05 1.74252E-07 1.5324 5738810 128.664 44603.1 0.0043045 26.4788 22177.1 0.999921 0.000644754 0.999921
5.0 0.30e-6 1.00e-6 1.7 1.7 5 0 1.47434E-05 0.0491446 0.0737168 2.24801E-05 1.75093E-07 1.52476 5711250 128.389 44483.9 0.00430766 26.4755 22160.3 0.999921 0.000644839 0.999921
5.0 0.30e-6 1.00e-6 1.705 1.705 5 0 1.48565E-05 0.0495215 0.0742823 2.25399E-05 1.75934E-07 1.51718 5683950 128.116 44365.7 0.00431086 26.4723 22143.7 0.999921 0.000644924 0.999921
5.0 0.30e-6 1.00e-6 1.71 1.71 5 0 1.49698E-05 0.0498994 0.0748491 2.25995E-05 1.76775E-07 1.50967 5656910 127.844 44248.7 0.00431412 26.4691 22127.4 0.999921 0.000645008 0.999921
5.0 0.30e-6 1.00e-6 1.715 1.715 5 0 1.50835E-05 0.0502783 0.0754175 2.2659E-05 1.77616E-07 1.50224 5630110 127.572 44132.7 0.00431742 26.4659 22111.3 0.999921 0.000645091 0.999921
5.0 0.30e-6 1.00e-6 1.72 1.72 5 0 1.51974E-05 0.0506581 0.0759872 2.27181E-05 1.78458E-07 1.49487 5603570 127.303 44017.7 0.00432078 26.4628 22095.5 0.999921 0.000645174 0.999921
5.0 0.30e-6 1.00e-6 1.725 1.725 5 0 1.53117E-05 0.0510389 0.0765584 2.27771E-05 1.79299E-07 1.48756 5577270 127.034 43903.8 0.00432418 26.4598 22079.8 0.999921 0.000645256 0.999922
5.0 0.30e-6 1.00e-6 1.73 1.73 5 0 1.54262E-05 0.0514207 0.077131 2.28358E-05 1.80141E-07 1.48033 5551210 126.767 43790.8 0.00432763 26.4567 22064.5 0.999921 0.000645338 0.999922
5.0 0.30e-6 1.00e-6 1.735 1.735 5 0 1.5541E-05 0.0518034 0.077705 2.28943E-05 1.80983E-07 1.47316 5525390 126.5 43678.9 0.00433113 26.4538 22049.3 0.999921 0.000645419 0.999922
5.0 0.30e-6 1.00e-6 1.74 1.74 5 0 1.56561E-05 0.052187 0.0782805 2.29526E-05 1.81825E-07 1.46605 5499810 126.235 43568 0.00433468 26.4508 22034.4 0.999921 0.000645499 0.999922
5.0 0.30e-6 1.00e-6 1.745 1.745 5 0 1.57715E-05 0.0525715 0.0788573 2.30107E-05 1.82667E-07 1.45901 5474450 125.971 43458 0.00433828 26.4479 22019.7 0.999922 0.000645579 0.999922
5.0 0.30e-6 1.00e-6 1.75 1.75 5 0 1.58871E-05 0.052957 0.0794356 2.30685E-05 1.83509E-07 1.45203 5449330 125.708 43349.1 0.00434192 26.4451 22005.2 0.999922 0.000645658 0.999922
5.0 0.30e-6 1.00e-6 1.755 1.755 5 0 1.6003E-05 0.0533435 0.0800152 2.31262E-05 1.84351E-07 1.44511 5424430 125.446 43241 0.00434561 26.4423 21990.9 0.999922 0.000645737 0.999922
5.0 0.30e-6 1.00e-6 1.76 1.76 5 0 1.61193E-05 0.0537308 0.0805963 2.31836E-05 1.85194E-07 1.43825 5399750 125.186 43134 0.00434935 26.4395 21976.8 0.999922 0.000645815 0.999922
5.0 0.30e-6 1.00e-6 1.765 1.765 5 0 1.62357E-05 0.0541191 0.0811787 2.32408E-05 1.86036E-07 1.43146 5375290 124.926 43027.8 0.00435314 26.4368 21963 0.999922 0.000645893 0.999922
5.0 0.30e-6 1.00e-6 1.77 1.77 5 0 1.63525E-05 0.0545083 0.0817625 2.32978E-05 1.86879E-07 1.42472 5351050 124.667 42922.6 0.00435697 26.4341 21949.3 0.999922 0.00064597 0.999922
5.0 0.30e-6 1.00e-6 1.775 1.775 5 0 1.64695E-05 0.0548984 0.0823477 2.33545E-05 1.87722E-07 1.41804 5327020 124.41 42818.2 0.00436085 26.4314 21935.9 0.999922 0.000646047 0.999922
5.0 0.30e-6 1.00e-6 1.78 1.78 5 0 1.65868E-05 0.0552895 0.0829342 2.34111E-05 1.88565E-07 1.41142 5303200 124.154 42714.8 0.00436478 26.4288 21922.6 0.999922 0.000646123 0.999922
5.0 0.30e-6 1.00e-6 1.785 1.785 5 0 1.67044E-05 0.0556814 0.0835222 2.34674E-05 1.89409E-07 1.40486 5279590 123.898 42612.3 0.00436876 26.4262 21909.6 0.999922 0.000646199 0.999922
5.0 0.30e-6 1.00e-6 1.79 1.79 5 0 1.68223E-05 0.0560743 0.0841114 2.35236E-05 1.90252E-07 1.39836 5256180 123.644 42510.6 0.00437278 26.4237 21896.8 0.999922 0.000646274 0.999922
5.0 0.30e-6 1.00e-6 1.795 1.795 5 0 1.69404E-05 0.056468 0.0847021 2.35795E-05 1.91096E-07 1.39191 5232980 123.391 42409.8 0.00437684 26.4212 21884.2 0.999922 0.000646348 0.999922
5.0 0.30e-6 1.00e-6 1.8 1.8 5 0 1.70588E-05 0.0568627 0.0852941 2.36352E-05 1.9194E-07 1.38551 5209970 123.139 42309.8 0.00438095 26.4187 21871.7 0.999922 0.000646423 0.999922
5.0 0.30e-6 1.00e-6 1.805 1.805 5 0 1.71775E-05 0.0572583 0.0858874 2.36907E-05 1.92783E-07 1.37917 5187170 122.887 42210.7 0.00438511 26.4163 21859.5 0.999922 0.000646496 0.999922
5.0 0.30e-6 1.00e-6 1.81 1.81 5 0 1.72964E-05 0.0576547 0.0864821 2.3746E-05 1.93628E-07 1.37288 5164550 122.637 42112.4 0.00438931 26.4139 21847.4 0.999922 0.000646569 0.999922
5.0 0.30e-6 1.00e-6 1.815 1.815 5 0 1.74156E-05 0.0580521 0.0870781 2.3801E-05 1.94472E-07 1.36665 5142130 122.388 42015 0.00439356 26.4116 21835.6 0.999922 0.000646642 0.999923
5.0 0.30e-6 1.00e-6 1.82 1.82 5 0 1.75351E-05 0.0584503 0.0876754 2.38559E-05 1.95316E-07 1.36047 5119900 122.14 41918.3 0.00439786 26.4092 21823.9 0.999922 0.000646714 0.999923
5.0 0.30e-6 1.00e-6 1.825 1.825 5 0 1.76548E-05 0.0588494 0.0882741 2.39106E-05 1.96161E-07 1.35434 5097850 121.893 41822.5 0.0044022 26.407 21812.4 0.999922 0.000646786 0.999923
5.0 0.30e-6 1.00e-6 1.83 1.83 5 0 1.77748E-05 0.0592494 0.0888741 2.39651E-05 1.97006E-07 1.34826 5075990 121.646 41727.4 0.00440658 26.4047 21801.1 0.999923 0.000646857 0.999923
5.0 0.30e-6 1.00e-6 1.835 1.835 5 0 1.78951E-05 0.0596503 0.0894754 2.40193E-05 1.97851E-07 1.34223 5054310 121.401 41633.1 0.00441101 26.4025 21790 0.999923 0.000646928 0.999923
5.0 0.30e-6 1.00e-6 1.84 1.84 5 0 1.80156E-05 0.060052 0.090078 2.40734E-05 1.98696E-07 1.33625 5032810 121.157 41539.6 0.00441548 26.4003 21779 0.999923 0.000646998 0.999923
5.0 0.30e-6 1.00e-6 1.845 1.845 5 0 1.81364E-05 0.0604546 0.0906819 2.41272E-05 1.99541E-07 1.33032 5011490 120.913 41446.9 0.00442 26.3982 21768.2 0.999923 0.000647068 0.999923
5.0 0.30e-6 1.00e-6 1.85 1.85 5 0 1.82574E-05 0.0608581 0.0912872 2.41809E-05 2.00387E-07 1.32444 4990340 120.671 41354.9 0.00442457 26.3961 21757.6 0.999923 0.000647137 0.999923
5.0 0.30e-6 1.00e-6 1.855 1.855 5 0 1.83787E-05 0.0612625 0.0918937 2.42344E-05 2.01233E-07 1.31861 4969370 120.429 41263.7 0.00442917 26.394 21747.2 0.999923 0.000647206 0.999923
5.0 0.30e-6 1.00e-6 1.86 1.86 5 0 1.85003E-05 0.0616677 0.0925015 2.42876E-05 2.02079E-07 1.31282 4.94856E+06 120.189 41173.2 0.00443383 26.3919 21737 0.999923 0.000647274 0.999923
5.0 0.30e-6 1.00e-6 1.865 1.865 5 0 1.86221E-05 0.0620737 0.0931106 2.43407E-05 2.02925E-07 1.30708 4927930 119.949 41083.5 0.00443852 26.3899 21726.9 0.999923 0.000647342 0.999923
5.0 0.30e-6 1.00e-6 1.87 1.87 5 0 1.87442E-05 0.0624807 0.093721 2.43935E-05 2.03771E-07 1.30139 4907460 119.71 40994.4 0.00444326 26.388 21717 0.999923 0.00064741 0.999923
5.0 0.30e-6 1.00e-6 1.875 1.875 5 0 1.88665E-05 0.0628884 0.0943327 2.44462E-05 2.04618E-07 1.29575 4887160 119.473 40906.1 0.00444805 26.386 21707.2 0.999923 0.000647477 0.999923
5.0 0.30e-6 1.00e-6 1.88 1.88 5 0 1.89891E-05 0.0632971 0.0949456 2.44987E-05 2.05465E-07 1.29014 4867020 119.236 40818.5 0.00445288 26.3841 21697.6 0.999923 0.000647543 0.999923
5.0 0.30e-6 1.00e-6 1.885 1.885 5 0 1.9112E-05 0.0637065 0.0955598 2.4551E-05 2.06312E-07 1.28459 4847040 118.999 40731.6 0.00445775 26.3822 21688.2 0.999923 0.00064761 0.999924
5.0 0.30e-6 1.00e-6 1.89 1.89 5 0 1.92351E-05 0.0641168 0.0961753 2.46031E-05 2.07159E-07 1.27907 4827210 118.764 40645.4 0.00446267 26.3804 21679 0.999923 0.000647675 0.999924
5.0 0.30e-6 1.00e-6 1.895 1.895 5 0 1.93584E-05 0.064528 0.096792 2.46549E-05 2.08006E-07 1.2736 4807550 118.53 40559.8 0.00446763 26.3786 21669.9 0.999923 0.000647741 0.999924
5.0 0.30e-6 1.00e-6 1.9 1.9 5 0 1.9482E-05 0.06494 0.09741 2.47066E-05 2.08854E-07 1.26818 4.78804E+06 118.296 40474.9 0.00447264 26.3768 21660.9 0.999924 0.000647806 0.999924
5.0 0.30e-6 1.00e-6 1.905 1.905 5 0 1.96058E-05 0.0653528 0.0980292 2.47581E-05 2.09702E-07 1.26279 4768680 118.064 40390.7 0.00447769 26.375 21652.1 0.999924 0.00064787 0.999924
5.0 0.30e-6 1.00e-6 1.91 1.91 5 0 1.97299E-05 0.0657664 0.0986497 2.48095E-05 2.1055E-07 1.25745 4.74947E+06 117.832 40307.2 0.00448278 26.3733 21643.5 0.999924 0.000647934 0.999924
5.0 0.30e-6 1.00e-6 1.915 1.915 5 0 1.98543E-05 0.0661809 0.0992714 2.48606E-05 2.11398E-07 1.25215 4.73042E+06 117.601 40224.3 0.00448792 26.3716 21635 0.999924 0.000647998 0.999924
5.0 0.30e-6 1.00e-6 1.92 1.92 5 0 1.99789E-05 0.0665962 0.0998943 2.49115E-05 2.12246E-07 1.24689 4.71151E+06 117.371 40142.1 0.0044931 26.3699 21626.7 0.999924 0.000648062 0.999924
5.0 0.30e-6 1.00e-6 1.925 1.925 5 0 2.01037E-05 0.0670123 0.100519 2.49623E-05 2.13095E-07 1.24168 4692740 117.142 40060.4 0.00449832 26.3683 21618.5 0.999924 0.000648124 0.999924
5.0 0.30e-6 1.00e-6 1.93 1.93 5 0 2.02288E-05 0.0674293 0.101144 2.50128E-05 2.13944E-07 1.2365 4674120 116.913 39979.5 0.00450359 26.3667 21610.5 0.999924 0.000648187 0.999924
5.0 0.30e-6 1.00e-6 1.935 1.935 5 0 2.03541E-05 0.067847 0.101771 2.50632E-05 2.14793E-07 1.23136 4655640 116.685 39899.1 0.0045089 26.3651 21602.6 0.999924 0.000648249 0.999924
5.0 0.30e-6 1.00e-6 1.94 1.94 5 0 2.04797E-05 0.0682656 0.102398 2.51134E-05 2.15642E-07 1.22626 4637310 116.459 39819.4 0.00451426 26.3635 21594.9 0.999924 0.000648311 0.999924
5.0 0.30e-6 1.00e-6 1.945 1.945 5 0 2.06055E-05 0.068685 0.103027 2.51634E-05 2.16492E-07 1.2212 4619110 116.233 39740.2 0.00451966 26.362 21587.3 0.999924 0.000648372 0.999924
5.0 0.30e-6 1.00e-6 1.95 1.95 5 0 2.07315E-05 0.0691052 0.103658 2.52132E-05 2.17342E-07 1.21618 4601050 116.007 39661.7 0.0045251 26.3605 21579.8 0.999924 0.000648433 0.999925
5.0 0.30e-6 1.00e-6 1.955 1.955 5 0 2.08578E-05 0.0695262 0.104289 2.52629E-05 2.18192E-07 1.21119 4583120 115.783 39583.8 0.00453058 26.359 21572.5 0.999924 0.000648494 0.999925
5.0 0.30e-6 1.00e-6 1.96 1.96 5 0 2.09844E-05 0.0699479 0.104922 2.53123E-05 2.19042E-07 1.20625 4565330 115.559 39506.4 0.00453611 26.3576 21565.3 0.999924 0.000648554 0.999925
5.0 0.30e-6 1.00e-6 1.965 1.965 5 0 2.11112E-05 0.0703705 0.105556 2.53616E-05 2.19893E-07 1.20134 4547670 115.336 39429.7 0.00454169 26.3562 21558.3 0.999925 0.000648614 0.999925
5.0 0.30e-6 1.00e-6 1.97 1.97 5 0 2.12382E-05 0.0707939 0.106191 2.54107E-05 2.20744E-07 1.19646 4530140 115.114 39353.5 0.00454731 26.3548 21551.4 0.999925 0.000648673 0.999925
5.0 0.30e-6 1.00e-6 1.975 1.975 5 0 2.13654E-05 0.0712181 0.106827 2.54596E-05 2.21595E-07 1.19163 4512740 114.893 39277.9 0.00455297 26.3534 21544.6 0.999925 0.000648733 0.999925
5.0 0.30e-6 1.00e-6 1.98 1.98 5 0 2.14929E-05 0.071643 0.107465 2.55083E-05 2.22446E-07 1.18683 4495470 114.672 39202.9 0.00455867 26.3521 21538 0.999925 0.000648791 0.999925
5.0 0.30e-6 1.00e-6 1.985 1.985 5 0 2.16206E-05 0.0720688 0.108103 2.55569E-05 2.23298E-07 1.18206 4478330 114.452 39128.4 0.00456442 26.3508 21531.5 0.999925 0.00064885 0.999925
5.0 0.30e-6 1.00e-6 1.99 1.99 5 0 2.17486E-05 0.0724953 0.108743 2.56053E-05 2.24149E-07 1.17733 4461310 114.233 39054.5 0.00457021 26.3495 21525.1 0.999925 0.000648908 0.999925
5.0 0.30e-6 1.00e-6 1.995 1.995 5 0 2.18768E-05 0.0729226 0.109384 2.56535E-05 2.25001E-07 1.17263 4444420 114.015 38981.1 0.00457605 26.3483 21518.9 0.999925 0.000648965 0.999925
5.0 0.30e-6 1.00e-6 2 2 5 0 2.20052E-05 0.0733507 0.110026 2.57015E-05 2.25854E-07 1.16797 4427650 113.797 38908.2 0.00458192 26.347 21512.8 0.999925 0.000649023 0.999925
5.0 0.30e-6 1.00e-6 2.005 2.005 5 0 2.21339E-05 0.0737795 0.110669 2.57493E-05 2.26706E-07 1.16335 4410990 113.58 38835.9 0.00458785 26.3458 21506.8 0.999925 0.00064908 0.999925
5.0 0.30e-6 1.00e-6 2.01 2.01 5 0 2.22628E-05 0.0742092 0.111314 2.5797E-05 2.27559E-07 1.15875 4.39446E+06 113.364 38764.2 0.00459381 26.3447 21500.9 0.999925 0.000649136 0.999926
5.0 0.30e-6 1.00e-6 2.015 2.015 5 0 2.23919E-05 0.0746396 0.111959 2.58445E-05 2.28412E-07 1.15419 4378050 113.149 38692.9 0.00459982 26.3435 21495.2 0.999925 0.000649193 0.999926
5.0 0.30e-6 1.00e-6 2.02 2.02 5 0 2.25212E-05 0.0750707 0.112606 2.58918E-05 2.29266E-07 1.14966 4361750 112.934 38622.2 0.00460588 26.3424 21489.6 0.999925 0.000649249 0.999926
5.0 0.30e-6 1.00e-6 2.025 2.025 5 0 2.26508E-05 0.0755027 0.113254 2.5939E-05 2.30119E-07 1.14517 4345570 112.72 38552 0.00461198 26.3413 21484.1 0.999926 0.000649304 0.999926
5.0 0.30e-6 1.00e-6 2.03 2.03 5 0 2.27806E-05 0.0759354 0.113903 2.5986E-05 2.30973E-07 1.1407 4329510 112.506 38482.3 0.00461812 26.3402 21478.8 0.999926 0.00064936 0.999926
5.0 0.30e-6 1.00e-6 2.035 2.035 5 0 2.29106E-05 0.0763688 0.114553 2.60328E-05 2.31827E-07 1.13627 4313560 112.294 38413.1 0.00462431 26.3391 21473.5 0.999926 0.000649415 0.999926
5.0 0.30e-6 1.00e-6 2.04 2.04 5 0 2.30409E-05 0.076803 0.115205 2.60794E-05 2.32682E-07 1.13187 4297720 112.082 38344.5 0.00463054 26.3381 21468.4 0.999926 0.000649469 0.999926
5.0 0.30e-6 1.00e-6 2.045 2.045 5 0 2.31714E-05 0.077238 0.115857 2.61259E-05 2.33536E-07 1.1275 4281990 111.871 38276.3 0.00463681 26.3371 21463.4 0.999926 0.000649523 0.999926
5.0 0.30e-6 1.00e-6 2.05 2.05 5 0 2.33021E-05 0.0776737 0.116511 2.61721E-05 2.34391E-07 1.12317 4266370 111.66 38208.6 0.00464313 26.3361 21458.5 0.999926 0.000649577 0.999926
5.0 0.30e-6 1.00e-6 2.055 2.055 5 0 2.3433E-05 0.0781101 0.117165 2.62183E-05 2.35247E-07 1.11886 4250860 111.45 38141.3 0.00464949 26.3351 21453.7 0.999926 0.000649631 0.999926
5.0 0.30e-6 1.00e-6 2.06 2.06 5 0 2.35642E-05 0.0785473 0.117821 2.62642E-05 2.36102E-07 1.11458 4235450 111.241 38074.6 0.0046559 26.3342 21449.1 0.999926 0.000649684 0.999926
5.0 0.30e-6 1.00e-6 2.065 2.065 5 0 2.36956E-05 0.0789853 0.118478 2.631E-05 2.36958E-07 1.11033 4220150 111.032 38008.3 0.00466235 26.3333 21444.5 0.999926 0.000649737 0.999927
5.0 0.30e-6 1.00e-6 2.07 2.07 5 0 2.38272E-05 0.079424 0.119136 2.63556E-05 2.37814E-07 1.10612 4204960 110.824 37942.5 0.00466885 26.3324 21440.1 0.999926 0.00064979 0.999927
5.0 0.30e-6 1.00e-6 2.075 2.075 5 0 2.3959E-05 0.0798634 0.119795 2.64011E-05 2.38671E-07 1.10193 4189870 110.617 37877.2 0.00467539 26.3315 21435.8 0.999926 0.000649842 0.999927
5.0 0.30e-6 1.00e-6 2.08 2.08 5 0 2.40911E-05 0.0803035 0.120455 2.64464E-05 2.39528E-07 1.09777 4174880 110.411 37812.3 0.00468197 26.3307 21431.6 0.999927 0.000649895 0.999927
5.0 0.30e-6 1.00e-6 2.085 2.085 5 0 2.42233E-05 0.0807444 0.121117 2.64915E-05 2.40385E-07 1.09364 4160000 110.205 37747.9 0.0046886 26.3298 21427.5 0.999927 0.000649946 0.999927
5.0 0.30e-6 1.00e-6 2.09 2.09 5 0 2.43558E-05 0.081186 0.121779 2.65365E-05 2.41242E-07 1.08953 4145220 109.999 37684 0.00469528 26.329 21423.5 0.999927 0.000649998 0.999927
5.0 0.30e-6 1.00e-6 2.095 2.095 5 0 2.44885E-05 0.0816284 0.122443 2.65813E-05 2.421E-07 1.08546 4.13053E+06 109.795 37620.5 0.004702 26.3282 21419.6 0.999927 0.000650049 0.999927
5.0 0.30e-6 1.00e-6 2.1 2.1 5 0 2.46214E-05 0.0820714 0.123107 2.66259E-05 2.42958E-07 1.08141 4115950 109.591 37557.4 0.00470876 26.3275 21415.8 0.999927 0.0006501 0.999927
5.0 0.30e-6 1.00e-6 2.105 2.105 5 0 2.47546E-05 0.0825152 0.123773 2.66704E-05 2.43816E-07 1.07739 4.10146E+06 109.387 37494.8 0.00471557 26.3267 21412.2 0.999927 0.00065015 0.999927
5.0 0.30e-6 1.00e-6 2.11 2.11 5 0 2.48879E-05 0.0829597 0.12444 2.67147E-05 2.44674E-07 1.0734 4087060 109.185 37432.6 0.00472242 26.326 21408.6 0.999927 0.000650201 0.999927
5.0 0.30e-6 1.00e-6 2.115 2.115 5 0 2.50215E-05 0.0834049 0.125107 2.67588E-05 2.45533E-07 1.06943 4072770 108.983 37370.8 0.00472932 26.3253 21405.1 0.999927 0.000650251 0.999927
5.0 0.30e-6 1.00e-6 2.12 2.12 5 0 2.51553E-05 0.0838509 0.125776 2.68028E-05 2.46392E-07 1.0655 4.05857E+06 108.781 37309.5 0.00473627 26.3246 21401.8 0.999927 0.0006503 0.999928
5.0 0.30e-6 1.00e-6 2.125 2.125 5 0 2.52893E-05 0.0842975 0.126446 2.68467E-05 2.47252E-07 1.06158 4044460 108.58 37248.6 0.00474326 26.324 21398.5 0.999927 0.00065035 0.999928
5.0 0.30e-6 1.00e-6 2.13 2.13 5 0 2.54235E-05 0.0847449 0.127117 2.68903E-05 2.48112E-07 1.0577 4.03044E+06 108.38 37188.1 0.00475029 26.3233 21395.3 0.999928 0.000650399 0.999928
5.0 0.30e-6 1.00e-6 2.135 2.135 5 0 2.55579E-05 0.0851929 0.127789 2.69338E-05 2.48972E-07 1.05384 4016520 108.18 37128 0.00475737 26.3227 21392.3 0.999928 0.000650448 0.999928
5.0 0.30e-6 1.00e-6 2.14 2.14 5 0 2.56925E-05 0.0856417 0.128463 2.69772E-05 2.49832E-07 1.05 4002680 107.981 37068.3 0.0047645 26.3221 21389.3 0.999928 0.000650496 0.999928
5.0 0.30e-6 1.00e-6 2.145 2.145 5 0 2.58273E-05 0.0860912 0.129137 2.70204E-05 2.50693E-07 1.04619 3988940 107.783 37009.1 0.00477167 26.3215 21386.5 0.999928 0.000650544 0.999928
5.0 0.30e-6 1.00e-6 2.15 2.15 5 0 2.59624E-05 0.0865413 0.129812 2.70634E-05 2.51554E-07 1.04241 3975280 107.585 36950.2 0.00477889 26.321 21383.7 0.999928 0.000650592 0.999928
5.0 0.30e-6 1.00e-6 2.155 2.155 5 0 2.60977E-05 0.0869922 0.130488 2.71063E-05 2.52416E-07 1.03865 3961720 107.388 36891.8 0.00478616 26.3204 21381 0.999928 0.00065064 0.999928
5.0 0.30e-6 1.00e-6 2.16 2.16 5 0 2.62331E-05 0.0874437 0.131166 2.71491E-05 2.53278E-07 1.03492 3948240 107.191 36833.7 0.00479347 26.3199 21378.5 0.999928 0.000650687 0.999928
5.0 0.30e-6 1.00e-6 2.165 2.165 5 0 2.63688E-05 0.087896 0.131844 2.71916E-05 2.5414E-07 1.03121 3.93484E+06 106.995 36776 0.00480082 26.3194 21376 0.999928 0.000650735 0.999928
5.0 0.30e-6 1.00e-6 2.17 2.17 5 0 2.65047E-05 0.0883489 0.132523 2.7234E-05 2.55002E-07 1.02752 3.92154E+06 106.799 36718.7 0.00480823 26.3189 21373.6 0.999928 0.000650781 0.999929
5.0 0.30e-6 1.00e-6 2.175 2.175 5 0 2.66408E-05 0.0888025 0.133204 2.72763E-05 2.55865E-07 1.02386 3908310 106.604 36661.8 0.00481568 26.3185 21371.3 0.999928 0.000650828 0.999929
5.0 0.30e-6 1.00e-6 2.18 2.18 5 0 2.6777E-05 0.0892568 0.133885 2.73184E-05 2.56728E-07 1.02022 3.89517E+06 106.41 36605.3 0.00482318 26.318 21369.1 0.999929 0.000650874 0.999929
5.0 0.30e-6 1.00e-6 2.185 2.185 5 0 2.69135E-05 0.0897118 0.134568 2.73604E-05 2.57592E-07 1.0166 3882110 106.216 36549.2 0.00483072 26.3176 21367 0.999929 0.00065092 0.999929
5.0 0.30e-6 1.00e-6 2.19 2.19 5 0 2.70502E-05 0.0901674 0.135251 2.74022E-05 2.58455E-07 1.01301 3869140 106.023 36493.4 0.00483831 26.3172 21365 0.999929 0.000650966 0.999929
5.0 0.30e-6 1.00e-6 2.195 2.195 5 0 2.71871E-05 0.0906238 0.135936 2.74439E-05 2.5932E-07 1.00944 3856240 105.83 36438 0.00484595 26.3168 21363.1 0.999929 0.000651012 0.999929
5.0 0.30e-6 1.00e-6 2.2 2.2 5 0 2.73242E-05 0.0910808 0.136621 2.74854E-05 2.60184E-07 1.0059 3843430 105.638 36383 0.00485363 26.3164 21361.2 0.999929 0.000651057 0.999929
5.0 0.30e-6 1.00e-6 2.205 2.205 5 0 2.74615E-05 0.0915385 0.137308 2.75267E-05 2.61049E-07 1.00237 3830700 105.447 36328.3 0.00486136 26.3161 21359.5 0.999929 0.000651102 0.999929
5.0 0.30e-6 1.00e-6 2.21 2.21 5 0 2.7599E-05 0.0919968 0.137995 2.75679E-05 2.61914E-07 0.998872 3818040 105.255 36274 0.00486914 26.3157 21357.8 0.999929 0.000651147 0.999929
5.0 0.30e-6 1.00e-6 2.215 2.215 5 0 2.77368E-05 0.0924558 0.138684 2.7609E-05 2.6278E-07 0.995393 3805470 105.065 36220.1 0.00487697 26.3154 21356.2 0.999929 0.000651191 0.999929
5.0 0.30e-6 1.00e-6 2.22 2.22 5 0 2.78747E-05 0.0929155 0.139373 2.76499E-05 2.63646E-07 0.991936 3792970 104.875 36166.5 0.00488484 26.3151 21354.8 0.999929 0.000651235 0.99993
5.0 0.30e-6 1.00e-6 2.225 2.225 5 0 2.80128E-05 0.0933759 0.140064 2.76907E-05 2.64512E-07 0.988501 3.78054E+06 104.686 36113.3 0.00489277 26.3148 21353.4 0.999929 0.000651279 0.99993
5.0 0.30e-6 1.00e-6 2.23 2.23 5 0 2.81511E-05 0.0938369 0.140755 2.77313E-05 2.65379E-07 0.985088 3768200 104.497 36060.4 0.00490074 26.3146 21352 0.99993 0.000651323 0.99993
5.0 0.30e-6 1.00e-6 2.235 2.235 5 0 2.82896E-05 0.0942986 0.141448 2.77717E-05 2.66246E-07 0.981695 3755920 104.309 36007.8 0.00490876 26.3143 21350.8 0.99993 0.000651367 0.99993
5.0 0.30e-6 1.00e-6 2.24 2.24 5 0 2.84283E-05 0.0947609 0.142141 2.78121E-05 2.67113E-07 0.978324 3743730 104.121 35955.6 0.00491682 26.3141 21349.7 0.99993 0.00065141 0.99993
5.0 0.30e-6 1.00e-6 2.245 2.245 5 0 2.85672E-05 0.0952238 0.142836 2.78522E-05 2.67981E-07 0.974974 3.7316E+06 103.933 35903.8 0.00492494 26.3139 21348.6 0.99993 0.000651453 0.99993
5.0 0.30e-6 1.00e-6 2.25 2.25 5 0 2.87062E-05 0.0956875 0.143531 2.78923E-05 2.6885E-07 0.971645 3719550 103.747 35852.2 0.00493311 26.3137 21347.6 0.99993 0.000651496 0.99993
5.0 0.30e-6 1.00e-6 2.255 2.255 5 0 2.88455E-05 0.0961517 0.144228 2.79321E-05 2.69718E-07 0.968336 3707570 103.561 35801 0.00494132 26.3135 21346.7 0.99993 0.000651538 0.99993
5.0 0.30e-6 1.00e-6 2.26 2.26 5 0 2.8985E-05 0.0966167 0.144925 2.79719E-05 2.70587E-07 0.965047 3695670 103.375 35750.2 0.00494958 26.3133 21345.9 0.99993 0.00065158 0.99993
5.0 0.30e-6 1.00e-6 2.265 2.265 5 0 2.91247E-05 0.0970822 0.145623 2.80115E-05 2.71456E-07 0.961779 3683830 103.19 35699.6 0.00495789 26.3132 21345.1 0.99993 0.000651622 0.999931
5.0 0.30e-6 1.00e-6 2.27 2.27 5 0 2.92645E-05 0.0975484 0.146323 2.80509E-05 2.72326E-07 0.95853 3672070 103.005 35649.4 0.00496625 26.313 21344.4 0.99993 0.000651664 0.999931
5.0 0.30e-6 1.00e-6 2.275 2.275 5 0 2.94046E-05 0.0980153 0.147023 2.80903E-05 2.73196E-07 0.955302 3660370 102.821 35599.5 0.00497466 26.3129 21343.9 0.999931 0.000651706 0.999931
