VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro inv_gm_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 4e-6 1.00e-6 2.39 2.39 5 0 0.000257859 0.0644647 1.28929 0.000304095 2.1979E-07 1.17931 4549800 1383.57 3288.44 3.48962 15.4329 1674.86 0.975698 0.0315454 0.976208
5.0 4e-6 1.00e-6 2.395 2.395 5 0 0.00025938 0.0648449 1.2969 0.000304684 2.20778E-07 1.17466 4529430 1380.04 3282.09 3.4871 15.4271 1672.58 0.975682 0.0315562 0.976192
5.0 4e-6 1.00e-6 2.4 2.4 5 0 0.000260903 0.0652259 1.30452 0.00030527 2.2177E-07 1.17005 4509170 1376.52 3275.78 3.48461 15.4214 1670.33 0.975665 0.0315671 0.976176
5.0 4e-6 1.00e-6 2.405 2.405 5 0 0.00026243 0.0656075 1.31215 0.000305855 2.22765E-07 1.16547 4489030 1372.99 3269.53 3.48215 15.4158 1668.11 0.975649 0.031578 0.97616
5.0 4e-6 1.00e-6 2.41 2.41 5 0 0.00026396 0.0659899 1.3198 0.000306436 2.23764E-07 1.16092 4468990 1369.46 3263.32 3.4797 15.4102 1665.92 0.975632 0.0315889 0.976144
5.0 4e-6 1.00e-6 2.415 2.415 5 0 0.000265492 0.066373 1.32746 0.000307016 2.24766E-07 1.1564 4449070 1365.94 3257.16 3.47727 15.4047 1663.75 0.975616 0.0315998 0.976128
5.0 4e-6 1.00e-6 2.42 2.42 5 0 0.000267027 0.0667568 1.33514 0.000307593 2.25771E-07 1.15192 4429260 1362.41 3251.05 3.47487 15.3993 1661.61 0.9756 0.0316108 0.976112
5.0 4e-6 1.00e-6 2.425 2.425 5 0 0.000268565 0.0671414 1.34283 0.000308169 2.2678E-07 1.14746 4409560 1358.89 3244.98 3.47249 15.3939 1659.49 0.975584 0.0316218 0.976097
5.0 4e-6 1.00e-6 2.43 2.43 5 0 0.000270107 0.0675266 1.35053 0.000308741 2.27792E-07 1.14304 4389970 1355.36 3238.96 3.47013 15.3885 1657.4 0.975569 0.0316329 0.976082
5.0 4e-6 1.00e-6 2.435 2.435 5 0 0.00027165 0.0679126 1.35825 0.000309312 2.28808E-07 1.13864 4370480 1351.84 3232.98 3.46779 15.3833 1655.34 0.975553 0.0316439 0.976066
5.0 4e-6 1.00e-6 2.44 2.44 5 0 0.000273197 0.0682993 1.36599 0.00030988 2.29827E-07 1.13427 4351100 1348.32 3227.05 3.46547 15.378 1653.3 0.975538 0.031655 0.976051
5.0 4e-6 1.00e-6 2.445 2.445 5 0 0.000274747 0.0686867 1.37373 0.000310447 2.3085E-07 1.12994 4331820 1344.8 3221.17 3.46317 15.3729 1651.28 0.975523 0.0316661 0.976037
5.0 4e-6 1.00e-6 2.45 2.45 5 0 0.000276299 0.0690747 1.38149 0.000311011 2.31876E-07 1.12563 4312640 1341.28 3215.32 3.46089 15.3678 1649.29 0.975508 0.0316772 0.976022
5.0 4e-6 1.00e-6 2.455 2.455 5 0 0.000277854 0.0694635 1.38927 0.000311572 2.32906E-07 1.12135 4293570 1337.76 3209.53 3.45863 15.3627 1647.33 0.975493 0.0316884 0.976007
5.0 4e-6 1.00e-6 2.46 2.46 5 0 0.000279412 0.069853 1.39706 0.000312132 2.3394E-07 1.1171 4274600 1334.24 3203.77 3.4564 15.3577 1645.39 0.975478 0.0316996 0.975993
5.0 4e-6 1.00e-6 2.465 2.465 5 0 0.000280973 0.0702432 1.40486 0.000312689 2.34977E-07 1.11288 4255730 1330.72 3198.06 3.45418 15.3528 1643.47 0.975463 0.0317108 0.975979
5.0 4e-6 1.00e-6 2.47 2.47 5 0 0.000282536 0.0706341 1.41268 0.000313245 2.36018E-07 1.10869 4236960 1327.2 3192.39 3.45198 15.3479 1641.58 0.975449 0.0317221 0.975965
5.0 4e-6 1.00e-6 2.475 2.475 5 0 0.000284103 0.0710256 1.42051 0.000313798 2.37063E-07 1.10452 4218290 1323.69 3186.77 3.4498 15.3431 1639.71 0.975435 0.0317333 0.975951
5.0 4e-6 1.00e-6 2.48 2.48 5 0 0.000285672 0.0714179 1.42836 0.000314348 2.38111E-07 1.10038 4199710 1320.17 3181.18 3.44764 15.3383 1637.86 0.97542 0.0317446 0.975937
5.0 4e-6 1.00e-6 2.485 2.485 5 0 0.000287243 0.0718108 1.43622 0.000314897 2.39164E-07 1.09627 4181240 1316.66 3175.64 3.4455 15.3336 1636.04 0.975406 0.031756 0.975923
5.0 4e-6 1.00e-6 2.49 2.49 5 0 0.000288818 0.0722044 1.44409 0.000315443 2.4022E-07 1.09219 4.16285E+06 1313.14 3170.14 3.44338 15.3289 1634.24 0.975393 0.0317673 0.97591
5.0 4e-6 1.00e-6 2.495 2.495 5 0 0.000290395 0.0725987 1.45197 0.000315988 2.4128E-07 1.08813 4144570 1309.63 3164.68 3.44128 15.3243 1632.46 0.975379 0.0317787 0.975896
5.0 4e-6 1.00e-6 2.5 2.5 5 0 0.000291975 0.0729937 1.45987 0.00031653 2.42344E-07 1.0841 4.12637E+06 1306.12 3159.26 3.43919 15.3198 1630.71 0.975365 0.0317901 0.975883
5.0 5e-6 0.60e-6 0.5 0.5 5 0 2.41884E-10 4.83768E-08 1.20942E-06 5.66057E-09 2.24988E-11 23.402 4.44468E+10 251.594 176661000 45.7082 103.384 1.08961E+12 0.999749 0.0223716 0.999999
5.0 5e-6 0.60e-6 0.505 0.505 5 0 2.72522E-10 5.45044E-08 1.36261E-06 6.38954E-09 2.54085E-11 23.446 3.93569E+10 251.473 156506000 45.1843 102.336 8.56048E+11 0.999749 0.0223801 0.999999
5.0 5e-6 0.60e-6 0.51 0.51 5 0 3.07104E-10 6.14208E-08 1.53552E-06 7.21171E-09 2.86926E-11 23.483 3.48522E+10 251.344 138663000 44.6608 101.289 6.72676E+11 0.999748 0.0223889 0.999999
5.0 5e-6 0.60e-6 0.515 0.515 5 0 3.46134E-10 6.92268E-08 1.73067E-06 8.13887E-09 3.2399E-11 23.5136 3.08652E+10 251.208 122867000 44.1378 100.243 5.28688E+11 0.999748 0.0223979 0.999999
5.0 5e-6 0.60e-6 0.52 0.52 5 0 3.9018E-10 7.80359E-08 1.9509E-06 9.18425E-09 3.65814E-11 23.5385 2.73363E+10 251.063 1.08882E+08 43.6152 99.1977 4.15609E+11 0.999748 0.0224072 0.999999
5.0 5e-6 0.60e-6 0.525 0.525 5 0 4.3988E-10 8.79759E-08 2.1994E-06 1.03627E-08 4.13005E-11 23.5581 2.42128E+10 250.91 96499600 43.0931 98.1535 3.26788E+11 0.999747 0.0224168 0.999998
5.0 5e-6 0.60e-6 0.53 0.53 5 0 4.95953E-10 9.91907E-08 2.47977E-06 1.16911E-08 4.66246E-11 23.5729 2.14479E+10 250.749 85535400 42.5715 97.1104 2.5701E+11 0.999747 0.0224267 0.999998
5.0 5e-6 0.60e-6 0.535 0.535 5 0 5.59211E-10 1.11842E-07 2.79606E-06 1.3188E-08 5.26304E-11 23.5832 1.90004E+10 250.577 75826500 42.0505 96.0683 2.02182E+11 0.999746 0.0224368 0.999998
5.0 5e-6 0.60e-6 0.54 0.54 5 0 6.30563E-10 1.26113E-07 3.15282E-06 1.48746E-08 5.94043E-11 23.5894 1.68338E+10 250.396 67228600 41.53 95.0274 1.59093E+11 0.999746 0.0224472 0.999998
5.0 5e-6 0.60e-6 0.545 0.545 5 0 7.11035E-10 1.42207E-07 3.55518E-06 1.67746E-08 6.70435E-11 23.5918 1.49157E+10 250.204 59614000 41.0102 93.9877 1.25222E+11 0.999745 0.022458 0.999997
5.0 5e-6 0.60e-6 0.55 0.55 5 0 8.01779E-10 1.60356E-07 4.0089E-06 1.89144E-08 7.56571E-11 23.5905 1.32175E+10 250.002 52869800 40.491 92.9493 9.8592E+10 0.999745 0.022469 0.999997
5.0 5e-6 0.60e-6 0.555 0.555 5 0 9.04091E-10 1.80818E-07 4.52045E-06 2.13238E-08 8.53679E-11 23.5859 1.1714E+10 249.787 46895900 39.9725 91.9122 7.76494E+10 0.999744 0.0224804 0.999997
5.0 5e-6 0.60e-6 0.56 0.56 5 0 1.01943E-09 2.03885E-07 5.09713E-06 2.40362E-08 9.63138E-11 23.5782 1.03827E+10 249.561 41604000 39.4548 90.8767 6.11757E+10 0.999743 0.0224921 0.999996
5.0 5e-6 0.60e-6 0.565 0.565 5 0 1.14942E-09 2.29884E-07 5.74709E-06 2.70887E-08 1.0865E-10 23.5673 9.2039E+09 249.322 36915700 38.9378 89.8426 4.8214E+10 0.999743 0.0225041 0.999996
5.0 5e-6 0.60e-6 0.57 0.57 5 0 1.29591E-09 2.59181E-07 6.47954E-06 3.05233E-08 1.22549E-10 23.5536 8.15999E+09 249.07 32761900 38.4216 88.8102 3.80127E+10 0.999742 0.0225164 0.999995
5.0 5e-6 0.60e-6 0.575 0.575 5 0 1.46095E-09 2.9219E-07 7.30476E-06 3.43865E-08 1.38208E-10 23.537 7.23549E+09 248.803 2.90812E+07 37.9063 87.7794 2.99816E+10 0.999741 0.0225291 0.999995
5.0 5e-6 0.60e-6 0.58 0.58 5 0 1.64687E-09 3.29373E-07 8.23433E-06 3.87306E-08 1.55844E-10 23.5178 6.41668E+09 248.522 25819400 37.3919 86.7505 2.36572E+10 0.99974 0.0225421 0.999994
5.0 5e-6 0.60e-6 0.585 0.585 5 0 1.85625E-09 3.71249E-07 9.28123E-06 4.3614E-08 1.75703E-10 23.4958 5.69143E+09 248.226 22928400 36.8784 85.7235 1.8675E+10 0.999739 0.0225555 0.999993
5.0 5e-6 0.60e-6 0.59 0.59 5 0 2.092E-09 4.18399E-07 1.046E-05 4.91016E-08 1.98059E-10 23.4712 5.04899E+09 247.913 20365900 36.366 84.6985 1.47489E+10 0.999738 0.0225693 0.999993
5.0 5e-6 0.60e-6 0.595 0.595 5 0 2.35738E-09 4.71475E-07 1.17869E-05 5.52662E-08 2.23222E-10 23.444 4.47985E+09 247.585 18094200 35.8546 83.6756 1.16539E+10 0.999737 0.0225834 0.999992
5.0 5e-6 0.60e-6 0.6 0.6 5 0 2.65603E-09 5.31207E-07 1.32802E-05 6.21887E-08 2.51534E-10 23.4141 3.97561E+09 247.238 1.60801E+07 35.3444 82.655 9.21316E+09 0.999735 0.0225979 0.999991
5.0 5e-6 0.60e-6 0.605 0.605 5 0 2.99206E-09 5.98411E-07 1.49603E-05 6.99593E-08 2.8338E-10 23.3817 3.52882E+09 246.874 14294000 34.8354 81.6367 7.28754E+09 0.999734 0.0226128 0.99999
5.0 5e-6 0.60e-6 0.61 0.61 5 0 3.37001E-09 6.74002E-07 1.68501E-05 7.86784E-08 3.19193E-10 23.3466 3.1329E+09 246.491 12710000 34.3276 80.6209 5.76769E+09 0.999732 0.022628 0.999988
5.0 5e-6 0.60e-6 0.615 0.615 5 0 3.795E-09 7.59001E-07 1.8975E-05 8.84574E-08 3.59452E-10 23.3089 2.78201E+09 246.089 11304900 33.8212 79.6078 4.56757E+09 0.99973 0.0226437 0.999987
5.0 5e-6 0.60e-6 0.62 0.62 5 0 4.27274E-09 8.54549E-07 2.13637E-05 9.94203E-08 4.04695E-10 23.2685 2.471E+09 245.667 10058300 33.3162 78.5974 3.61947E+09 0.999728 0.0226597 0.999985
5.0 5e-6 0.60e-6 0.625 0.625 5 0 4.8096E-09 9.6192E-07 2.4048E-05 1.11705E-07 4.5552E-10 23.2253 2.19529E+09 245.224 8952180 32.8126 77.5899 2.87008E+09 0.999726 0.0226762 0.999983
5.0 5e-6 0.60e-6 0.63 0.63 5 0 5.41268E-09 1.08254E-06 2.70634E-05 1.25463E-07 5.12595E-10 23.1794 1950860000 244.76 7970490 32.3106 76.5854 2.27745E+09 0.999724 0.0226931 0.999981
5.0 5e-6 0.60e-6 0.635 0.635 5 0 6.08992E-09 1.21798E-06 3.04496E-05 1.40864E-07 5.76662E-10 23.1307 1734120000 244.274 7099050 31.8102 75.5842 1.80852E+09 0.999721 0.0227104 0.999979
5.0 5e-6 0.60e-6 0.64 0.64 5 0 6.85014E-09 1.37003E-06 3.42507E-05 1.58094E-07 6.48549E-10 23.079 1541900000 243.766 6325330 31.3115 74.5863 1.43725E+09 0.999718 0.0227281 0.999976
5.0 5e-6 0.60e-6 0.645 0.645 5 0 7.70318E-09 1.54064E-06 3.85159E-05 1.77361E-07 7.29174E-10 23.0244 1371410000 243.235 5638220 30.8146 73.5919 1.14313E+09 0.999715 0.0227462 0.999974
5.0 5e-6 0.60e-6 0.65 0.65 5 0 8.65997E-09 1.73199E-06 4.32998E-05 1.98891E-07 8.19558E-10 22.9667 1220170000 242.681 5027880 30.3196 72.6013 9.09975E+08 0.999711 0.0227648 0.99997
5.0 5e-6 0.60e-6 0.655 0.655 5 0 9.73266E-09 1.94653E-06 4.86633E-05 2.22936E-07 9.20831E-10 22.9059 1085980000 242.103 4485600 29.8266 71.6145 7.25019E+08 0.999707 0.0227838 0.999967
5.0 5e-6 0.60e-6 0.66 0.66 5 0 1.09348E-08 2.18695E-06 5.46738E-05 2.49772E-07 1.03425E-09 22.842 966886000 241.501 4003660 29.3357 70.6318 5.78194E+08 0.999703 0.0228032 0.999963
5.0 5e-6 0.60e-6 0.665 0.665 5 0 1.22812E-08 2.45624E-06 6.14061E-05 2.79703E-07 1.1612E-09 22.7748 861181000 240.875 3575220 28.8469 69.6533 4.61553E+08 0.999698 0.0228231 0.999959
5.0 5e-6 0.60e-6 0.67 0.67 5 0 1.37886E-08 2.75773E-06 6.89432E-05 3.13062E-07 1.30321E-09 22.7043 767337000 240.224 3194250 28.3604 68.6792 3.68817E+08 0.999693 0.0228434 0.999954
5.0 5e-6 0.60e-6 0.675 0.675 5 0 1.54754E-08 3.09508E-06 7.73771E-05 3.50216E-07 1.46198E-09 22.6305 684006000 239.55 2.85538E+06 27.8762 67.7097 2.95026E+08 0.999687 0.0228642 0.999948
5.0 5e-6 0.60e-6 0.68 0.68 5 0 1.73618E-08 3.47237E-06 8.68092E-05 3.91565E-07 1.63937E-09 22.5532 609992000 238.851 2.55386E+06 27.3945 66.745 2.3626E+08 0.99968 0.0228854 0.999942
5.0 5e-6 0.60e-6 0.685 0.685 5 0 1.94704E-08 3.89407E-06 9.73518E-05 4.37546E-07 1.83743E-09 22.4724 544239000 238.129 2285480 26.9154 65.7854 1.89418E+08 0.999673 0.0229071 0.999935
5.0 5e-6 0.60e-6 0.69 0.69 5 0 2.18258E-08 4.36516E-06 0.000109129 4.88637E-07 2.05842E-09 22.3881 485808000 237.384 2046510 26.4389 64.8309 1.52044E+08 0.999665 0.0229292 0.999928
5.0 5e-6 0.60e-6 0.695 0.695 5 0 2.44554E-08 4.89109E-06 0.000122277 5.45359E-07 2.30483E-09 22.3001 4.33872E+08 236.616 1833650 25.9653 63.8818 1.22196E+08 0.999656 0.0229517 0.999919
5.0 5e-6 0.60e-6 0.7 0.7 5 0 2.73894E-08 5.47788E-06 0.000136947 6.08279E-07 2.57934E-09 22.2086 387696000 235.827 1643980 25.4945 62.9383 9.83346E+07 0.999646 0.0229748 0.99991
5.0 5e-6 0.60e-6 0.705 0.705 5 0 3.06607E-08 6.13215E-06 0.000153304 6.78012E-07 2.88494E-09 22.1134 346627000 235.017 1474900 25.0267 62.0006 7.92381E+07 0.999635 0.0229982 0.9999
5.0 5e-6 0.60e-6 0.71 0.71 5 0 3.43058E-08 6.86117E-06 0.000171529 7.55226E-07 3.22486E-09 22.0145 310091000 234.188 1.32411E+06 24.5621 61.069 6.39382E+07 0.999623 0.0230221 0.999889
5.0 5e-6 0.60e-6 0.715 0.715 5 0 3.83646E-08 7.67292E-06 0.000191823 8.40644E-07 3.60262E-09 21.912 277575000 233.342 1189560 24.1007 60.1435 5.16661E+07 0.99961 0.0230465 0.999876
5.0 5e-6 0.60e-6 0.72 0.72 5 0 4.28808E-08 8.57615E-06 0.000214404 9.35048E-07 4.02206E-09 21.8058 248629000 232.48 1069460 23.6426 59.2244 4.18109E+07 0.999596 0.0230713 0.999862
5.0 5e-6 0.60e-6 0.725 0.725 5 0 4.79022E-08 9.58044E-06 0.000239511 1.03928E-06 4.48732E-09 21.6959 222850000 231.604 962203 23.1879 58.3118 3.38867E+07 0.99958 0.0230966 0.999847
5.0 5e-6 0.60e-6 0.73 0.73 5 0 5.34812E-08 1.06962E-05 0.000267406 1.15426E-06 5.00291E-09 21.5825 199884000 230.717 866358 22.7368 57.4061 2.75072E+07 0.999563 0.0231222 0.99983
5.0 5e-6 0.60e-6 0.735 0.735 5 0 5.96749E-08 1.1935E-05 0.000298375 1.28095E-06 5.57368E-09 21.4655 179415000 229.822 780669 22.2893 56.5073 2.23643E+07 0.999544 0.0231483 0.999812
5.0 5e-6 0.60e-6 0.74 0.74 5 0 6.65457E-08 1.33091E-05 0.000332728 1.42042E-06 6.20486E-09 21.3451 161164000 228.921 704017 21.8456 55.6156 1.82128E+07 0.999523 0.0231749 0.999791
5.0 5e-6 0.60e-6 0.745 0.745 5 0 7.41613E-08 1.48323E-05 0.000370807 1.57379E-06 6.90207E-09 21.2212 144884000 228.017 635408 21.4057 54.7311 1.48567E+07 0.9995 0.0232018 0.999769
5.0 5e-6 0.60e-6 0.75 0.75 5 0 8.25957E-08 1.65191E-05 0.000412979 1.74228E-06 7.67133E-09 21.094 130356000 227.115 573962 20.9698 53.8541 1.21398E+07 0.999474 0.0232291 0.999744
5.0 5e-6 0.60e-6 0.755 0.755 5 0 9.1929E-08 1.83858E-05 0.000459645 1.92717E-06 8.51906E-09 20.9637 117384000 226.219 518896 20.5379 52.9847 9.93714E+06 0.999447 0.0232569 0.999717
5.0 5e-6 0.60e-6 0.76 0.76 5 0 1.02248E-07 2.04496E-05 0.00051124 2.12986E-06 9.45212E-09 20.8303 105796000 225.331 469515 20.1101 52.1231 8.14856E+06 0.999417 0.023285 0.999688
5.0 5e-6 0.60e-6 0.765 0.765 5 0 1.13647E-07 2.27295E-05 0.000568237 2.35181E-06 1.04778E-08 20.694 95440100 224.457 425204 19.6866 51.2693 6.69398E+06 0.999384 0.0233135 0.999656
5.0 5e-6 0.60e-6 0.77 0.77 5 0 1.26229E-07 2.52458E-05 0.000631145 2.59462E-06 1.16037E-08 20.5549 86179200 223.602 385413 19.2673 50.4234 5.50915E+06 0.999348 0.0233424 0.99962
5.0 5e-6 0.60e-6 0.775 0.775 5 0 1.40103E-07 2.80206E-05 0.000700515 2.85994E-06 1.28381E-08 20.4131 77893100 222.77 349658 18.8524 49.5857 4.54247E+06 0.999309 0.0233716 0.999582
5.0 5e-6 0.60e-6 0.78 0.78 5 0 1.55389E-07 3.10777E-05 0.000776943 3.14957E-06 1.41894E-08 20.269 70475000 221.966 317504 18.442 48.7561 3.75247E+06 0.999266 0.0234012 0.99954
5.0 5e-6 0.60e-6 0.785 0.785 5 0 1.72214E-07 3.44429E-05 0.000861072 3.46539E-06 1.56666E-08 20.1225 6.38299E+07 221.196 288568 18.0361 47.9348 3.10576E+06 0.99922 0.023431 0.999494
5.0 5e-6 0.60e-6 0.79 0.79 5 0 1.90719E-07 3.81437E-05 0.000953593 3.80942E-06 1.72791E-08 19.974 5.78734E+07 220.464 262507 17.6347 47.1219 2.57545E+06 0.999169 0.0234612 0.999445
5.0 5e-6 0.60e-6 0.795 0.795 5 0 2.1105E-07 4.221E-05 0.00105525 4.18376E-06 1.90365E-08 19.8236 52530800 219.776 239019 17.238 46.3174 2.13983E+06 0.999115 0.0234917 0.999391
5.0 5e-6 0.60e-6 0.8 0.8 5 0 2.33369E-07 4.66737E-05 0.00116684 4.59068E-06 2.09488E-08 19.6714 47735500 219.139 217833 16.8461 45.5214 1.78137E+06 0.999056 0.0235224 0.999332
5.0 5e-6 0.60e-6 0.805 0.805 5 0 2.57846E-07 5.15692E-05 0.00128923 5.03253E-06 2.30263E-08 19.5176 43428500 218.555 198707 16.4589 44.7341 1.48589E+06 0.998991 0.0235534 0.999269
5.0 5e-6 0.60e-6 0.81 0.81 5 0 2.84667E-07 5.69333E-05 0.00142333 5.51181E-06 2.52798E-08 19.3624 39557300 218.032 181429 16.0765 43.9553 1.24188E+06 0.998922 0.0235846 0.999201
5.0 5e-6 0.60e-6 0.815 0.815 5 0 3.14027E-07 6.28054E-05 0.00157013 6.03114E-06 2.772E-08 19.2058 36075100 217.574 165806 15.6991 43.1852 1.04001E+06 0.998847 0.023616 0.999126
5.0 5e-6 0.60e-6 0.82 0.82 5 0 3.46138E-07 6.92275E-05 0.00173069 6.59327E-06 3.03578E-08 19.0481 32940500 217.186 151670 15.3266 42.4239 872710 0.998766 0.0236476 0.999046
5.0 5e-6 0.60e-6 0.825 0.825 5 0 3.81224E-07 7.62448E-05 0.00190612 7.20108E-06 3.32043E-08 18.8894 30116600 216.872 138868 14.9592 41.6715 733808 0.998679 0.0236794 0.99896
5.0 5e-6 0.60e-6 0.83 0.83 5 0 4.19526E-07 8.39051E-05 0.00209763 7.85754E-06 3.62707E-08 18.7296 27570500 216.636 127266 14.5969 40.9279 618275 0.998586 0.0237113 0.998867
5.0 5e-6 0.60e-6 0.835 0.835 5 0 4.61298E-07 9.22596E-05 0.00230649 8.56579E-06 3.9568E-08 18.5689 25273000 216.483 116743 14.2398 40.1934 522006 0.998485 0.0237433 0.998767
5.0 5e-6 0.60e-6 0.84 0.84 5 0 5.06812E-07 0.000101362 0.00253406 9.32904E-06 4.31072E-08 18.4073 23198000 216.415 107192 13.8879 39.4679 441645 0.998377 0.0237754 0.99866
5.0 5e-6 0.60e-6 0.845 0.845 5 0 5.56357E-07 0.000111271 0.00278178 1.01506E-05 4.68991E-08 18.2448 21322400 216.435 98516.4 13.5415 38.7515 374441 0.998261 0.0238076 0.998544
5.0 5e-6 0.60e-6 0.85 0.85 5 0 6.10236E-07 0.000122047 0.00305118 1.10339E-05 5.09543E-08 18.0813 19625400 216.545 90629.9 13.2005 38.0445 318140 0.998136 0.0238397 0.998421
5.0 5e-6 0.60e-6 0.855 0.855 5 0 6.68774E-07 0.000133755 0.00334387 1.19824E-05 5.52829E-08 17.9169 18088800 216.746 83456 12.865 37.3469 270888 0.998003 0.0238719 0.998289
5.0 5e-6 0.60e-6 0.86 0.86 5 0 7.32309E-07 0.000146462 0.00366155 1.29995E-05 5.98947E-08 17.7514 16696000 217.04 76925.8 12.5352 36.6588 231159 0.997861 0.0239041 0.998148
5.0 5e-6 0.60e-6 0.865 0.865 5 0 8.012E-07 0.00016024 0.004006 1.4089E-05 6.4799E-08 17.5848 1.54323E+07 217.426 70977.5 12.2112 35.9805 197696 0.99771 0.0239363 0.997997
5.0 5e-6 0.60e-6 0.87 0.87 5 0 8.75824E-07 0.000175165 0.00437912 1.52542E-05 7.00043E-08 17.417 14284800 217.904 65555.7 11.8931 35.312 169459 0.997549 0.0239683 0.997837
5.0 5e-6 0.60e-6 0.875 0.875 5 0 9.56574E-07 0.000191315 0.00478287 1.64987E-05 7.55186E-08 17.2477 1.32418E+07 218.472 60610.7 11.5811 34.6536 145591 0.997378 0.0240003 0.997666
5.0 5e-6 0.60e-6 0.88 0.88 5 0 1.04386E-06 0.000208772 0.0052193 1.7826E-05 8.13492E-08 17.077 12292700 219.129 56097.9 11.2751 34.0054 125378 0.997196 0.0240321 0.997485
5.0 5e-6 0.60e-6 0.885 0.885 5 0 1.13811E-06 0.000227623 0.00569057 1.92393E-05 8.75024E-08 16.9045 11428300 219.872 51977 10.9754 33.3678 108231 0.997003 0.0240638 0.997294
5.0 5e-6 0.60e-6 0.89 0.89 5 0 1.23978E-06 0.000247956 0.0061989 2.07419E-05 9.39837E-08 16.7303 1.06401E+07 220.696 48211.7 10.6822 32.7408 93656.6 0.9968 0.0240953 0.997091
5.0 5e-6 0.60e-6 0.895 0.895 5 0 1.34932E-06 0.000269863 0.00674658 2.23367E-05 1.00797E-07 16.5541 9920880 221.6 44769.4 10.3954 32.1247 81247.3 0.996585 0.0241266 0.996877
5.0 5e-6 0.60e-6 0.9 0.9 5 0 1.4672E-06 0.00029344 0.00733601 2.40266E-05 1.07947E-07 16.3758 9263770 222.577 41620.6 10.1153 31.5197 70661.5 0.996358 0.0241577 0.996651
5.0 5e-6 0.60e-6 0.905 0.905 5 0 1.59392E-06 0.000318785 0.00796961 2.5814E-05 1.15436E-07 16.1953 8662820 223.622 38738.7 9.84189 30.9261 61614.5 0.996121 0.0241885 0.996414
5.0 5e-6 0.60e-6 0.91 0.91 5 0 1.72998E-06 0.000345996 0.0086499 2.77012E-05 1.23264E-07 16.0124 8112660 224.73 36099.6 9.57536 30.3441 53868 0.995871 0.0242191 0.996165
5.0 5e-6 0.60e-6 0.915 0.915 5 0 1.87589E-06 0.000375177 0.00937944 2.969E-05 1.31432E-07 15.8272 7.60847E+06 225.896 33681.4 9.31578 29.7738 47222.3 0.995609 0.0242493 0.995905
5.0 5e-6 0.60e-6 0.92 0.92 5 0 2.03216E-06 0.000406432 0.0101608 3.17819E-05 1.3994E-07 15.6395 7145930 227.111 31464.4 9.06322 29.2156 41510 0.995336 0.0242793 0.995632
5.0 5e-6 0.60e-6 0.925 0.925 5 0 2.19933E-06 0.000439865 0.0109966 3.3978E-05 1.48784E-07 15.4493 6.72113E+06 228.371 29430.8 8.81776 28.6695 36590.3 0.995052 0.024309 0.995349
5.0 5e-6 0.60e-6 0.93 0.93 5 0 2.37791E-06 0.000475583 0.0118896 3.62789E-05 1.57963E-07 15.2566 6330600 229.667 27564.3 8.57945 28.1358 32344.8 0.994755 0.0243383 0.995053
5.0 5e-6 0.60e-6 0.935 0.935 5 0 2.56846E-06 0.000513691 0.0128423 3.86846E-05 1.67471E-07 15.0614 5971180 230.993 25850.1 8.34832 27.6146 28673.7 0.994448 0.0243673 0.994747
5.0 5e-6 0.60e-6 0.94 0.94 5 0 2.77148E-06 0.000554296 0.0138574 4.1195E-05 1.77304E-07 14.8639 5640050 232.342 24274.8 8.1244 27.1061 25492.7 0.99413 0.024396 0.994429
5.0 5e-6 0.60e-6 0.945 0.945 5 0 2.98752E-06 0.000597504 0.0149376 4.38091E-05 1.87454E-07 14.664 5334650 233.706 22826.3 7.90768 26.6103 22730.8 0.993801 0.0244242 0.994101
5.0 5e-6 0.60e-6 0.95 0.95 5 0 3.21709E-06 0.000643417 0.0160854 4.65255E-05 1.97914E-07 14.462 5052690 235.079 21493.6 7.69816 26.1274 20327.7 0.993462 0.0244522 0.993763
5.0 5e-6 0.60e-6 0.955 0.955 5 0 3.4607E-06 0.000692141 0.0173035 4.93425E-05 2.08677E-07 14.2579 4792100 236.454 20266.5 7.49578 25.6575 18232.3 0.993113 0.0244797 0.993415
5.0 5e-6 0.60e-6 0.96 0.96 5 0 3.71887E-06 0.000743774 0.0185943 5.22577E-05 2.19732E-07 14.052 4.55099E+06 237.824 19136 7.3005 25.2005 16401.3 0.992755 0.0245069 0.993058
5.0 5e-6 0.60e-6 0.965 0.965 5 0 3.99207E-06 0.000798414 0.0199604 5.52681E-05 2.3107E-07 13.8445 4.32769E+06 239.183 18093.6 7.11225 24.7564 14798 0.992389 0.0245338 0.992692
5.0 5e-6 0.60e-6 0.97 0.97 5 0 4.28078E-06 0.000856157 0.0214039 5.83706E-05 2.4268E-07 13.6355 4.12065E+06 240.525 17131.9 6.93094 24.3254 13390.9 0.992015 0.0245602 0.992319
5.0 5e-6 0.60e-6 0.975 0.975 5 0 4.58546E-06 0.000917092 0.0229273 6.15615E-05 2.54551E-07 13.4254 3928490 241.844 16243.9 6.75647 23.9072 12153.4 0.991634 0.0245863 0.991938
